loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
114835,Canada,Ontario,Toronto,Female,Master,101354.0,Divorced,Star,Standard,,42008.0,30.0
123697,Canada,Ontario,Toronto,Male,College,,Married,Nova,Standard,,46301.0,39.0
129429,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,78613.0,54.0
161241,Canada,Ontario,Kingston,Female,College,,Married,Nova,Standard,,48491.0,32.0
166333,Canada,Alberta,Edmonton,Male,Bachelor,47970.0,Married,Star,Standard,,59032.0,33.0
177518,Canada,Newfoundland,St. John's,Female,College,,Single,Nova,Standard,,66416.0,52.0
225746,Canada,Quebec,Montreal,Female,Bachelor,78464.0,Married,Aurora,Standard,,57488.0,45.0
231641,Canada,Ontario,Toronto,Male,Bachelor,68485.0,Married,Star,Standard,,61282.0,46.0
255019,Canada,British Columbia,Victoria,Male,College,,Married,Star,Standard,,0.0,0.0
255333,Canada,Quebec,Montreal,Female,Bachelor,84147.0,Married,Aurora,Standard,,54470.0,38.0
262369,Canada,Alberta,Calgary,Female,Bachelor,66990.0,Married,Star,Standard,,76425.0,48.0
274179,Canada,British Columbia,Vancouver,Male,Doctor,56291.0,Married,Star,Standard,,17352.0,9.0
278568,Canada,Saskatchewan,Regina,Female,Bachelor,70846.0,Married,Star,Standard,,16835.0,9.0
311795,Canada,Ontario,Toronto,Female,Bachelor,61693.0,Married,Star,Standard,,20752.0,16.0
319052,Canada,Quebec,Montreal,Female,Bachelor,53954.0,Married,Aurora,Standard,,70806.0,48.0
321436,Canada,Newfoundland,St. John's,Female,Bachelor,98418.0,Single,Nova,Standard,,74188.0,48.0
324049,Canada,Ontario,Toronto,Male,College,,Married,Aurora,Standard,,0.0,0.0
335246,Canada,Saskatchewan,Regina,Male,Bachelor,89241.0,Divorced,Star,2018 Promotion,,124098.0,54.0
339941,Canada,Quebec,Montreal,Female,Bachelor,94568.0,Married,Nova,Standard,,36037.0,28.0
