loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
100642,Canada,Quebec,Quebec City,Female,Bachelor,51667.0,Married,Nova,Standard,,53386.0,36.0
103975,Canada,Ontario,Toronto,Male,Bachelor,71775.0,Married,Star,Standard,,18061.0,15.0
137185,Canada,Alberta,Edmonton,Male,College,,Single,Star,Standard,,39718.0,25.0
157300,Canada,British Columbia,West Vancouver,Female,Bachelor,52832.0,Married,Aurora,2018 Promotion,,107640.0,50.0
214878,Canada,Ontario,Ottawa,Female,College,,Single,Star,Standard,,35738.0,21.0
222065,Canada,New Brunswick,Moncton,Male,Doctor,85511.0,Married,Nova,Standard,,62819.0,45.0
273213,Canada,British Columbia,West Vancouver,Female,Bachelor,88879.0,Married,Nova,Standard,,63373.0,42.0
279380,Canada,Ontario,Toronto,Male,College,,Single,Aurora,Standard,,37296.0,24.0
280822,Canada,New Brunswick,Moncton,Female,College,,Divorced,Aurora,Standard,,39095.0,26.0
285938,Canada,Quebec,Montreal,Female,Bachelor,75827.0,Married,Star,Standard,,63668.0,40.0
298681,Canada,Quebec,Montreal,Male,Bachelor,56183.0,Married,Nova,Standard,,48788.0,35.0
306667,Canada,Manitoba,Winnipeg,Male,High School or Below,59310.0,Married,Star,Standard,,57297.0,30.0
309041,Canada,Quebec,Montreal,Male,College,,Married,Aurora,Standard,,49885.0,37.0
316644,Canada,Ontario,Sudbury,Female,Bachelor,56629.0,Divorced,Star,Standard,,42286.0,33.0
324066,Canada,Ontario,Ottawa,Female,College,,Married,Nova,Standard,,14059.0,9.0
335852,Canada,Newfoundland,St. John's,Female,College,,Married,Star,Standard,,68391.0,45.0
342958,Canada,New Brunswick,Fredericton,Female,Bachelor,47545.0,Married,Aurora,Standard,,32757.0,21.0
345238,Canada,Quebec,Montreal,Female,Bachelor,92496.0,Married,Aurora,Standard,,57391.0,36.0
350692,Canada,Ontario,Toronto,Female,Bachelor,93977.0,Married,Aurora,Standard,,77124.0,40.0
356955,Canada,Ontario,London,Male,Bachelor,74746.0,Married,Nova,Standard,,50749.0,35.0
360256,Canada,Ontario,Trenton,Female,Bachelor,73602.0,Married,Nova,Standard,,49029.0,33.0
365619,Canada,Ontario,Toronto,Female,High School or Below,54033.0,Single,Nova,Standard,,56878.0,34.0
392989,Canada,British Columbia,Vancouver,Female,Bachelor,62237.0,Married,Aurora,Standard,,9695.0,8.0
393329,Canada,Yukon,Whitehorse,Male,College,,Single,Star,Standard,,7726.0,5.0
396996,Canada,Ontario,Thunder Bay,Male,Bachelor,62207.0,Divorced,Nova,Standard,,86198.0,47.0
407173,Canada,Ontario,Trenton,Female,College,,Single,Star,Standard,,39418.0,33.0
410958,Canada,Ontario,Toronto,Female,Bachelor,98067.0,Married,Star,Standard,,4484.0,7.0
420627,Canada,Ontario,Thunder Bay,Female,College,,Married,Star,Standard,,42969.0,35.0
422152,Canada,Ontario,Trenton,Male,Doctor,84117.0,Divorced,Nova,Standard,,86464.0,53.0
430559,Canada,Prince Edward Island,Charlottetown,Male,College,,Single,Star,Standard,,0.0,0.0
434430,Canada,Manitoba,Winnipeg,Male,College,,Married,Nova,Standard,,0.0,0.0
436247,Canada,Quebec,Montreal,Female,College,,Married,Aurora,Standard,,37066.0,22.0
437074,Canada,Saskatchewan,Regina,Female,Bachelor,78832.0,Single,Aurora,Standard,,50408.0,31.0
437737,Canada,Ontario,Toronto,Male,College,,Single,Nova,Standard,,72819.0,42.0
443198,Canada,Quebec,Montreal,Female,Bachelor,68546.0,Single,Star,Standard,,34963.0,18.0
445370,Canada,British Columbia,Whistler,Male,Bachelor,76650.0,Married,Aurora,Standard,,45871.0,37.0
459345,Canada,British Columbia,Whistler,Female,High School or Below,72896.0,Divorced,Star,Standard,,43811.0,27.0
