loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
114399,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,4809.0,4.0
119731,Canada,Ontario,Trenton,Female,Bachelor,66055.0,Single,Nova,Standard,,70209.0,42.0
125393,Canada,Manitoba,Winnipeg,Male,Bachelor,47021.0,Single,Star,Standard,,47264.0,41.0
132209,Canada,British Columbia,Kelowna,Male,Bachelor,78100.0,Married,Nova,Standard,,58493.0,46.0
133128,Canada,British Columbia,Victoria,Male,Bachelor,33784.0,Married,Star,2018 Promotion,,117258.0,50.0
140392,Canada,British Columbia,Vancouver,Female,Bachelor,96814.0,Married,Star,Standard,,45974.0,32.0
155763,Canada,Ontario,Toronto,Female,Bachelor,102379.0,Divorced,Nova,Standard,,36800.0,34.0
164298,Canada,British Columbia,Vancouver,Female,High School or Below,41405.0,Married,Star,Standard,,24314.0,21.0
169661,Canada,Ontario,Trenton,Male,College,,Single,Aurora,Standard,,57348.0,37.0
172491,Canada,Ontario,Sudbury,Female,Master,123527.0,Divorced,Aurora,Standard,,11565.0,11.0
172593,Canada,Quebec,Montreal,Female,Bachelor,66223.0,Married,Aurora,Standard,,58129.0,42.0
185509,Canada,Quebec,Tremblant,Female,Bachelor,80816.0,Single,Nova,Standard,,72810.0,45.0
194786,Canada,Newfoundland,St. John's,Male,Bachelor,68454.0,Married,Star,Standard,,70852.0,51.0
207543,Canada,Ontario,Toronto,Male,Bachelor,77565.0,Married,Star,Standard,,61349.0,35.0
210770,Canada,British Columbia,Vancouver,Female,Bachelor,89953.0,Married,Nova,Standard,,53633.0,32.0
223081,Canada,Quebec,Tremblant,Male,Bachelor,54301.0,Divorced,Aurora,Standard,,0.0,0.0
238070,Canada,Quebec,Hull,Male,College,,Single,Star,Standard,,0.0,0.0
239490,Canada,Quebec,Montreal,Female,High School or Below,58331.0,Married,Star,Standard,,53464.0,35.0
255546,Canada,British Columbia,Whistler,Male,College,,Single,Star,Standard,,82143.0,48.0
257820,Canada,Quebec,Montreal,Female,College,,Married,Nova,Standard,,5772.0,7.0
260112,Canada,Alberta,Peace River,Male,Bachelor,85447.0,Married,Nova,Standard,,0.0,0.0
262366,Canada,Ontario,Ottawa,Female,Bachelor,101933.0,Married,Aurora,Standard,,77160.0,50.0
269297,Canada,Ontario,Thunder Bay,Female,Bachelor,47702.0,Married,Nova,Standard,,56597.0,34.0
277610,Canada,British Columbia,Dawson Creek,Female,Bachelor,104456.0,Married,Star,Standard,,40722.0,27.0
285636,Canada,British Columbia,Vancouver,Female,Bachelor,88055.0,Married,Star,Standard,,28575.0,18.0
286262,Canada,Ontario,Ottawa,Female,Bachelor,64266.0,Married,Nova,Standard,,46100.0,27.0
294865,Canada,Ontario,Toronto,Female,High School or Below,70946.0,Married,Star,Standard,,73091.0,43.0
