loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
102877,Canada,Ontario,Trenton,Female,College,,Married,Nova,Standard,,75358.0,45.0
107993,Canada,Ontario,Toronto,Female,Bachelor,52414.0,Married,Aurora,Standard,,45033.0,32.0
127241,Canada,Ontario,Toronto,Female,Bachelor,70418.0,Married,Nova,Standard,,17369.0,11.0
144615,Canada,Quebec,Tremblant,Female,Bachelor,77192.0,Divorced,Aurora,Standard,,61839.0,36.0
157816,Canada,Ontario,Toronto,Female,Bachelor,98569.0,Single,Nova,Standard,,58400.0,41.0
168302,Canada,British Columbia,Vancouver,Female,Bachelor,60094.0,Married,Nova,Standard,,4889.0,6.0
168843,Canada,Ontario,Trenton,Male,Bachelor,70912.0,Married,Star,Standard,,49824.0,37.0
196016,Canada,Nova Scotia,Halifax,Female,Bachelor,100185.0,Married,Nova,Standard,,82200.0,51.0
199959,Canada,Quebec,Montreal,Male,College,,Single,Star,2018 Promotion,,101328.0,56.0
257236,Canada,Ontario,Toronto,Male,Bachelor,88320.0,Married,Nova,Standard,,80386.0,53.0
272144,Canada,Ontario,Ottawa,Male,College,,Single,Star,Standard,,48960.0,33.0
272551,Canada,British Columbia,Whistler,Male,Bachelor,73273.0,Married,Aurora,Standard,,35491.0,19.0
279468,Canada,British Columbia,Vancouver,Female,College,,Married,Aurora,Standard,,68715.0,52.0
295510,Canada,Quebec,Montreal,Male,Bachelor,64929.0,Married,Star,Standard,,46891.0,32.0
320042,Canada,Quebec,Montreal,Male,College,,Single,Star,Standard,,29858.0,25.0
336271,Canada,Ontario,London,Female,Bachelor,73798.0,Married,Nova,Standard,,52877.0,39.0
340782,Canada,Ontario,Toronto,Female,Bachelor,101310.0,Married,Aurora,Standard,,34970.0,23.0
355750,Canada,Quebec,Montreal,Female,College,,Married,Star,Standard,,62675.0,45.0
364908,Canada,Alberta,Banff,Male,Bachelor,53024.0,Divorced,Nova,Standard,,57710.0,47.0
