loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
106637,Canada,Quebec,Quebec City,Male,Bachelor,86121.0,Married,Star,Standard,,48721.0,32.0
111176,Canada,British Columbia,Dawson Creek,Female,College,,Single,Nova,Standard,,59430.0,37.0
111387,Canada,Quebec,Montreal,Female,Bachelor,101960.0,Married,Star,Standard,,0.0,0.0
134000,Canada,British Columbia,Vancouver,Male,Bachelor,62533.0,Married,Nova,Standard,,9048.0,4.0
181434,Canada,Ontario,Toronto,Male,High School or Below,66695.0,Divorced,Nova,Standard,,0.0,0.0
186807,Canada,Ontario,Toronto,Male,Bachelor,70951.0,Married,Star,Standard,,24098.0,13.0
197855,Canada,British Columbia,Vancouver,Male,Bachelor,71792.0,Married,Aurora,Standard,,7861.0,6.0
202035,Canada,Alberta,Edmonton,Male,Bachelor,88748.0,Married,Nova,Standard,,4044.0,3.0
203084,Canada,New Brunswick,Fredericton,Female,Bachelor,54632.0,Divorced,Star,Standard,,49596.0,37.0
209850,Canada,Quebec,Montreal,Male,Bachelor,48265.0,Married,Star,Standard,,9051.0,10.0
219160,Canada,Ontario,Toronto,Male,Bachelor,62780.0,Married,Aurora,Standard,,0.0,0.0
228772,Canada,Ontario,Toronto,Female,Bachelor,85128.0,Married,Star,Standard,,8310.0,7.0
241455,Canada,Manitoba,Winnipeg,Female,Doctor,258663.0,Divorced,Nova,Standard,,9491.0,7.0
256360,Canada,British Columbia,Victoria,Female,Bachelor,61911.0,Married,Aurora,Standard,,44373.0,30.0
274264,Canada,Nova Scotia,Halifax,Male,Bachelor,52352.0,Married,Aurora,Standard,,52070.0,34.0
280895,Canada,Quebec,Montreal,Female,College,,Single,Star,Standard,,53319.0,30.0
282930,Canada,British Columbia,Vancouver,Male,College,,Married,Aurora,Standard,,31651.0,20.0
300008,Canada,British Columbia,Kelowna,Male,Bachelor,51573.0,Single,Aurora,Standard,,37843.0,30.0
303246,Canada,Ontario,Toronto,Female,College,,Married,Aurora,Standard,,57359.0,48.0
304944,Canada,Yukon,Whitehorse,Female,College,,Single,Star,Standard,,73506.0,48.0
322955,Canada,Quebec,Montreal,Male,Bachelor,73277.0,Divorced,Star,Standard,,11973.0,6.0
348600,Canada,British Columbia,Whistler,Female,College,,Single,Aurora,Standard,,41047.0,23.0
365468,Canada,Ontario,Trenton,Male,College,,Single,Aurora,Standard,,62383.0,42.0
371079,Canada,British Columbia,Victoria,Female,Bachelor,64968.0,Married,Star,Standard,,63111.0,43.0
402052,Canada,Quebec,Quebec City,Male,College,,Divorced,Star,Standard,,41398.0,33.0
405804,Canada,Manitoba,Winnipeg,Male,Master,109361.0,Divorced,Star,Standard,,63873.0,44.0
406988,Canada,Newfoundland,St. John's,Female,College,,Married,Nova,Standard,,0.0,0.0
408309,Canada,Quebec,Montreal,Male,Bachelor,55502.0,Married,Star,Standard,,35344.0,27.0
408886,Canada,Ontario,Kingston,Male,Bachelor,76817.0,Married,Aurora,Standard,,64912.0,45.0
411715,Canada,British Columbia,Vancouver,Female,Bachelor,75990.0,Married,Nova,Standard,,21664.0,12.0
441345,Canada,Ontario,Toronto,Male,College,,Single,Nova,2018 Promotion,,47604.0,20.0
445451,Canada,British Columbia,Kelowna,Female,College,,Single,Star,Standard,,46249.0,37.0
452976,Canada,New Brunswick,Moncton,Male,Bachelor,53465.0,Single,Star,Standard,,36860.0,33.0
465424,Canada,Ontario,Toronto,Male,Bachelor,51260.0,Married,Aurora,2018 Promotion,,91800.0,41.0
474894,Canada,Ontario,Ottawa,Male,Bachelor,52907.0,Divorced,Star,2018 Promotion,,88566.0,34.0
485282,Canada,Quebec,Montreal,Male,Bachelor,92944.0,Married,Nova,Standard,,60286.0,38.0
506193,Canada,Ontario,Thunder Bay,Female,High School or Below,68829.0,Single,Star,Standard,,23625.0,15.0
513480,Canada,Ontario,Ottawa,Female,Master,95394.0,Married,Nova,Standard,,57061.0,37.0
514272,Canada,Ontario,Toronto,Female,Bachelor,56699.0,Married,Star,Standard,,76203.0,46.0
514900,Canada,Ontario,Toronto,Female,Bachelor,91100.0,Married,Star,Standard,,5931.0,4.0
515929,Canada,Quebec,Montreal,Male,Bachelor,48399.0,Married,Star,Standard,,61480.0,39.0
521176,Canada,Quebec,Hull,Female,College,,Single,Star,Standard,,49175.0,36.0
525246,Canada,Quebec,Montreal,Female,College,,Single,Star,Standard,,64471.0,42.0
525548,Canada,Quebec,Montreal,Female,Bachelor,74830.0,Married,Nova,Standard,,52746.0,41.0
530621,Canada,British Columbia,West Vancouver,Male,Bachelor,85130.0,Married,Star,Standard,,38169.0,21.0
548565,Canada,Quebec,Quebec City,Male,Bachelor,65149.0,Divorced,Aurora,Standard,,52686.0,32.0
552669,Canada,British Columbia,Victoria,Male,College,,Married,Nova,Standard,,63827.0,48.0
568769,Canada,British Columbia,Dawson Creek,Female,Bachelor,66596.0,Married,Star,Standard,,45940.0,39.0
574723,Canada,Nova Scotia,Halifax,Female,Bachelor,73823.0,Single,Star,Standard,,28529.0,24.0
603005,Canada,Ontario,Toronto,Male,Bachelor,69215.0,Divorced,Nova,2018 Promotion,,75399.0,26.0
612905,Canada,Ontario,Toronto,Female,College,,Married,Star,Standard,,48796.0,35.0
635302,Canada,Manitoba,Winnipeg,Male,High School or Below,79403.0,Married,Star,2018 Promotion,,91764.0,37.0
657116,Canada,Ontario,Toronto,Female,Bachelor,78745.0,Single,Star,Standard,,69990.0,49.0
666556,Canada,Ontario,Toronto,Female,High School or Below,69529.0,Single,Star,Standard,,63678.0,42.0
675651,Canada,New Brunswick,Fredericton,Female,Bachelor,57510.0,Single,Star,Standard,,63650.0,42.0
693608,Canada,Ontario,Toronto,Female,Bachelor,96619.0,Married,Star,Standard,,53064.0,36.0
696431,Canada,Ontario,Toronto,Female,College,,Married,Star,Standard,,73105.0,42.0
705911,Canada,British Columbia,Vancouver,Male,College,,Married,Nova,Standard,,69448.0,42.0
711565,Canada,British Columbia,Whistler,Male,Bachelor,99788.0,Married,Aurora,Standard,,40239.0,25.0
725575,Canada,Manitoba,Winnipeg,Female,Doctor,87398.0,Divorced,Star,Standard,,75646.0,45.0
733658,Canada,Alberta,Calgary,Male,College,,Divorced,Nova,Standard,,78016.0,50.0
745290,Canada,New Brunswick,Moncton,Female,Bachelor,63116.0,Married,Star,Standard,,66920.0,38.0
755015,Canada,British Columbia,Vancouver,Male,College,,Divorced,Star,Standard,,11645.0,7.0
775160,Canada,Ontario,Thunder Bay,Female,College,,Single,Star,Standard,,62474.0,42.0
791852,Canada,Quebec,Quebec City,Male,Bachelor,68896.0,Divorced,Star,Standard,,54854.0,37.0
810071,Canada,Ontario,Toronto,Male,Bachelor,75307.0,Divorced,Star,Standard,,62763.0,48.0
815804,Canada,Alberta,Edmonton,Male,Bachelor,69218.0,Married,Nova,Standard,,41744.0,32.0
836550,Canada,Newfoundland,St. John's,Female,Bachelor,49224.0,Married,Aurora,Standard,,53213.0,35.0
866417,Canada,Ontario,Kingston,Female,Bachelor,102764.0,Married,Aurora,Standard,,6428.0,4.0
911585,Canada,British Columbia,Vancouver,Female,Bachelor,87780.0,Married,Nova,Standard,,55637.0,42.0
915286,Canada,British Columbia,Vancouver,Male,College,,Married,Aurora,Standard,,65597.0,42.0
926106,Canada,British Columbia,West Vancouver,Female,College,,Single,Aurora,Standard,,64770.0,45.0
926867,Canada,Ontario,Kingston,Female,Bachelor,87987.0,Single,Nova,Standard,,10303.0,12.0
931135,Canada,British Columbia,Victoria,Female,Bachelor,104897.0,Single,Star,Standard,,64969.0,40.0
931701,Canada,Saskatchewan,Regina,Female,Bachelor,50611.0,Married,Nova,Standard,,0.0,0.0
932745,Canada,Quebec,Quebec City,Female,Bachelor,99269.0,Married,Star,Standard,,29425.0,19.0
959364,Canada,Ontario,Ottawa,Male,Bachelor,65638.0,Married,Star,Standard,,12420.0,14.0
963619,Canada,Ontario,London,Female,College,,Single,Star,2018 Promotion,,135885.0,65.0
979639,Canada,British Columbia,Dawson Creek,Male,Bachelor,79589.0,Married,Nova,Standard,,67858.0,51.0
990955,Canada,Ontario,London,Female,College,,Single,Nova,Standard,,81045.0,44.0
