loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
145323,Canada,New Brunswick,Moncton,Male,Bachelor,104527.0,Single,Star,Standard,,56632.0,44.0
146702,Canada,British Columbia,Whistler,Male,Bachelor,71633.0,Married,Aurora,2018 Promotion,,94536.0,32.0
149841,Canada,Ontario,Toronto,Male,Bachelor,98337.0,Divorced,Star,Standard,,19341.0,10.0
156948,Canada,Ontario,Toronto,Female,Bachelor,96550.0,Married,Star,Standard,,69930.0,53.0
197138,Canada,Quebec,Montreal,Female,Bachelor,102956.0,Married,Aurora,Standard,,94912.0,50.0
205671,Canada,British Columbia,West Vancouver,Male,Bachelor,75231.0,Single,Star,Standard,,66732.0,46.0
235930,Canada,Saskatchewan,Regina,Male,Bachelor,86728.0,Single,Star,Standard,,63827.0,41.0
239276,Canada,Ontario,Trenton,Female,Bachelor,103790.0,Divorced,Aurora,Standard,,36332.0,30.0
251950,Canada,British Columbia,Vancouver,Female,Bachelor,65763.0,Married,Star,Standard,,51757.0,35.0
266604,Canada,Ontario,Toronto,Female,Bachelor,84663.0,Married,Star,Standard,,67434.0,48.0
268630,Canada,Quebec,Montreal,Female,Bachelor,51337.0,Married,Star,Standard,,50795.0,25.0
275446,Canada,Quebec,Montreal,Male,Bachelor,66632.0,Single,Star,Standard,,57600.0,35.0
276673,Canada,Ontario,Toronto,Female,Bachelor,57406.0,Married,Aurora,Standard,,63395.0,34.0
305243,Canada,Nova Scotia,Halifax,Female,High School or Below,49864.0,Married,Star,Standard,,70191.0,48.0
306110,Canada,Ontario,Toronto,Male,Bachelor,64587.0,Married,Star,Standard,,33602.0,29.0
309861,Canada,British Columbia,Vancouver,Male,Bachelor,49930.0,Married,Nova,Standard,,68490.0,45.0
316527,Canada,British Columbia,West Vancouver,Male,College,,Married,Nova,Standard,,64007.0,54.0
327498,Canada,Alberta,Peace River,Male,Bachelor,64702.0,Divorced,Nova,Standard,,0.0,0.0
330464,Canada,Nova Scotia,Halifax,Male,Bachelor,100510.0,Divorced,Aurora,Standard,,72989.0,40.0
345090,Canada,New Brunswick,Fredericton,Female,Bachelor,67535.0,Married,Aurora,Standard,,7755.0,5.0
352337,Canada,Alberta,Calgary,Female,Bachelor,70119.0,Married,Star,Standard,,32961.0,29.0
377247,Canada,British Columbia,Vancouver,Male,Bachelor,68737.0,Married,Star,Standard,,60958.0,38.0
383962,Canada,Alberta,Edmonton,Female,High School or Below,63745.0,Divorced,Star,Standard,,32239.0,14.0
385747,Canada,Manitoba,Winnipeg,Female,Bachelor,87799.0,Married,Nova,Standard,,0.0,0.0
396267,Canada,Quebec,Montreal,Female,Bachelor,88308.0,Single,Aurora,Standard,,83557.0,46.0
407032,Canada,British Columbia,Dawson Creek,Female,College,,Single,Nova,Standard,,52982.0,39.0
435789,Canada,Ontario,Kingston,Male,College,,Single,Star,Standard,,55693.0,34.0
436081,Canada,Ontario,Kingston,Male,Bachelor,92032.0,Single,Aurora,Standard,,52916.0,36.0
442252,Canada,British Columbia,Vancouver,Female,College,,Divorced,Star,Standard,,53972.0,41.0
444931,Canada,Manitoba,Winnipeg,Female,Doctor,144697.0,Married,Aurora,Standard,,80821.0,53.0
453349,Canada,Quebec,Quebec City,Male,Bachelor,75891.0,Married,Star,Standard,,65838.0,42.0
455651,Canada,New Brunswick,Fredericton,Female,Bachelor,74756.0,Married,Nova,Standard,,70875.0,46.0
472225,Canada,Quebec,Hull,Female,Bachelor,65844.0,Single,Aurora,Standard,,76761.0,42.0
516544,Canada,Quebec,Tremblant,Male,College,,Single,Star,Standard,,47697.0,38.0
524586,Canada,Quebec,Montreal,Female,Bachelor,62276.0,Married,Nova,Standard,,27273.0,15.0
526579,Canada,Quebec,Montreal,Female,Bachelor,96898.0,Married,Nova,Standard,,80717.0,45.0
541751,Canada,Ontario,Thunder Bay,Female,College,,Married,Nova,Standard,,40487.0,29.0
551533,Canada,Manitoba,Winnipeg,Male,Bachelor,55642.0,Married,Nova,Standard,,0.0,0.0
557867,Canada,British Columbia,Victoria,Female,College,,Single,Star,Standard,,68696.0,40.0
564138,Canada,British Columbia,Vancouver,Male,Bachelor,77914.0,Divorced,Star,Standard,,49455.0,36.0
565960,Canada,Quebec,Montreal,Male,Bachelor,50609.0,Married,Star,Standard,,60334.0,35.0
566696,Canada,New Brunswick,Fredericton,Male,Bachelor,74916.0,Divorced,Aurora,Standard,,62348.0,42.0
575571,Canada,Quebec,Montreal,Male,Bachelor,85076.0,Married,Star,Standard,,53162.0,37.0
576587,Canada,Quebec,Hull,Male,Bachelor,91646.0,Single,Star,Standard,,75359.0,50.0
601341,Canada,Manitoba,Winnipeg,Male,College,,Married,Nova,Standard,,44963.0,33.0
608159,Canada,Manitoba,Winnipeg,Male,Bachelor,56267.0,Married,Aurora,Standard,,42590.0,27.0
