loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
101581,Canada,Ontario,Toronto,Male,Bachelor,87781.0,Married,Star,Standard,,49542.0,36.0
112842,Canada,Ontario,Kingston,Male,College,,Married,Nova,Standard,,60931.0,32.0
117033,Canada,Ontario,Trenton,Female,Bachelor,49139.0,Married,Star,Standard,,42469.0,35.0
119633,Canada,Newfoundland,St. John's,Male,Bachelor,53166.0,Married,Aurora,Standard,,44471.0,32.0
128041,Canada,Ontario,Toronto,Female,Bachelor,78617.0,Married,Star,Standard,,56745.0,36.0
131560,Canada,Ontario,Sudbury,Female,Bachelor,74027.0,Married,Nova,Standard,,64288.0,33.0
131815,Canada,Quebec,Tremblant,Male,Bachelor,89548.0,Married,Star,Standard,,67612.0,45.0
136020,Canada,Ontario,Ottawa,Male,Bachelor,63871.0,Married,Nova,Standard,,66302.0,43.0
142749,Canada,Ontario,Toronto,Male,Bachelor,66023.0,Divorced,Nova,Standard,,45480.0,34.0
153656,Canada,Alberta,Banff,Female,College,,Married,Star,Standard,,26183.0,16.0
159608,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,77281.0,44.0
160320,Canada,Quebec,Montreal,Female,College,,Single,Star,Standard,,55096.0,38.0
164559,Canada,British Columbia,Victoria,Male,Bachelor,52904.0,Single,Aurora,2018 Promotion,,92106.0,32.0
175387,Canada,Ontario,Toronto,Female,Bachelor,60639.0,Married,Nova,Standard,,26845.0,19.0
177029,Canada,Ontario,Kingston,Male,Bachelor,90879.0,Married,Star,Standard,,27238.0,15.0
205087,Canada,Quebec,Montreal,Female,College,,Married,Nova,Standard,,54324.0,33.0
225930,Canada,Ontario,Kingston,Female,College,,Single,Nova,2018 Promotion,,52899.0,19.0
234454,Canada,Ontario,Toronto,Female,Bachelor,99662.0,Single,Star,Standard,,7867.0,7.0
253609,Canada,Quebec,Montreal,Female,Bachelor,65088.0,Married,Star,2018 Promotion,,70185.0,27.0
270935,Canada,Alberta,Peace River,Female,Bachelor,56870.0,Married,Nova,Standard,,88515.0,54.0
285982,Canada,Saskatchewan,Regina,Male,Bachelor,75668.0,Married,Nova,Standard,,28755.0,23.0
296412,Canada,Ontario,Ottawa,Male,Bachelor,99204.0,Married,Star,2018 Promotion,,44802.0,12.0
299107,Canada,British Columbia,Vancouver,Female,Bachelor,82724.0,Married,Star,Standard,,59495.0,45.0
