loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
101895,Canada,Ontario,Ottawa,Female,Bachelor,81883.0,Single,Nova,Standard,,47305.0,27.0
103502,Canada,Ontario,Toronto,Male,Bachelor,66226.0,Married,Star,Standard,,30244.0,18.0
116288,Canada,Ontario,Toronto,Female,Bachelor,50072.0,Married,Star,Standard,,47604.0,33.0
125969,Canada,British Columbia,West Vancouver,Male,Bachelor,51476.0,Married,Star,Standard,,86854.0,47.0
126262,Canada,Ontario,Toronto,Female,Bachelor,62472.0,Married,Aurora,Standard,,64955.0,46.0
146067,Canada,Saskatchewan,Regina,Female,High School or Below,67765.0,Married,Star,Standard,,31087.0,26.0
154173,Canada,New Brunswick,Fredericton,Female,Bachelor,56663.0,Married,Star,Standard,,16859.0,8.0
161045,Canada,British Columbia,Vancouver,Male,Bachelor,59022.0,Married,Nova,Standard,,40029.0,25.0
163083,Canada,British Columbia,Vancouver,Female,Bachelor,57622.0,Married,Star,Standard,,37490.0,29.0
169865,Canada,British Columbia,Vancouver,Male,College,,Married,Star,Standard,,0.0,0.0
170404,Canada,British Columbia,West Vancouver,Male,Bachelor,66754.0,Married,Star,Standard,,52467.0,41.0
179585,Canada,Quebec,Hull,Female,Bachelor,90849.0,Married,Nova,Standard,,60036.0,44.0
184009,Canada,British Columbia,West Vancouver,Male,Bachelor,63673.0,Married,Star,Standard,,54185.0,39.0
209134,Canada,British Columbia,Kelowna,Male,Bachelor,74090.0,Married,Nova,Standard,,24327.0,15.0
215051,Canada,Ontario,Kingston,Female,Bachelor,85887.0,Divorced,Nova,Standard,,40559.0,27.0
235063,Canada,British Columbia,Vancouver,Male,Bachelor,56959.0,Married,Aurora,Standard,,39431.0,29.0
238156,Canada,British Columbia,Vancouver,Male,College,,Married,Star,Standard,,57055.0,43.0
263055,Canada,Ontario,Ottawa,Female,Bachelor,76825.0,Married,Star,Standard,,59408.0,42.0
266377,Canada,Ontario,London,Male,Bachelor,21997.0,Single,Star,2018 Promotion,,124896.0,66.0
266541,Canada,Ontario,London,Male,Bachelor,88633.0,Married,Aurora,Standard,,15755.0,10.0
270011,Canada,British Columbia,Vancouver,Female,Bachelor,50800.0,Divorced,Nova,Standard,,35808.0,27.0
275694,Canada,Quebec,Montreal,Female,Bachelor,74709.0,Married,Aurora,2018 Promotion,,111711.0,57.0
276484,Canada,Ontario,Trenton,Male,College,,Married,Aurora,Standard,,0.0,0.0
286641,Canada,Ontario,Toronto,Male,Bachelor,87793.0,Divorced,Star,Standard,,52735.0,31.0
291510,Canada,Ontario,Toronto,Female,Bachelor,92802.0,Married,Star,Standard,,49364.0,31.0
305572,Canada,British Columbia,Vancouver,Male,Bachelor,64240.0,Married,Nova,Standard,,0.0,0.0
314108,Canada,Ontario,Ottawa,Male,College,,Married,Nova,Standard,,40139.0,29.0
326703,Canada,Ontario,Sudbury,Female,Bachelor,55104.0,Married,Nova,Standard,,11305.0,11.0
327530,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,40551.0,28.0
361680,Canada,New Brunswick,Fredericton,Male,Bachelor,63795.0,Single,Star,Standard,,0.0,0.0
366744,Canada,British Columbia,Victoria,Male,Bachelor,50375.0,Divorced,Star,Standard,,58477.0,43.0
370744,Canada,Quebec,Montreal,Female,Bachelor,100860.0,Married,Aurora,Standard,,38225.0,25.0
372824,Canada,Quebec,Tremblant,Female,High School or Below,72217.0,Married,Nova,Standard,,62688.0,48.0
387121,Canada,Ontario,Ottawa,Male,Bachelor,51552.0,Married,Nova,Standard,,46025.0,41.0
389565,Canada,Ontario,Ottawa,Male,Bachelor,80516.0,Married,Star,Standard,,61501.0,51.0
395324,Canada,Quebec,Montreal,Male,College,,Single,Nova,Standard,,50323.0,39.0
395622,Canada,British Columbia,Vancouver,Male,College,,Married,Nova,Standard,,72942.0,49.0
399065,Canada,British Columbia,Vancouver,Male,Master,126642.0,Married,Nova,Standard,,68822.0,43.0
406294,Canada,Nova Scotia,Halifax,Female,College,,Single,Star,Standard,,57992.0,39.0
421930,Canada,Quebec,Tremblant,Female,Bachelor,54397.0,Married,Nova,2018 Promotion,,136608.0,63.0
425687,Canada,Ontario,Toronto,Male,College,,Single,Aurora,Standard,,16328.0,11.0
431392,Canada,British Columbia,Vancouver,Male,College,,Single,Aurora,Standard,,2678.0,2.0
435613,Canada,Ontario,Toronto,Male,Bachelor,84814.0,Divorced,Star,Standard,,61430.0,37.0
441340,Canada,British Columbia,Vancouver,Male,Bachelor,60235.0,Divorced,Star,Standard,,67927.0,39.0
456822,Canada,Ontario,Toronto,Female,Bachelor,84814.0,Divorced,Star,Standard,,35947.0,28.0
462174,Canada,Quebec,Montreal,Male,Bachelor,75335.0,Married,Nova,Standard,,81373.0,56.0
482351,Canada,Quebec,Montreal,Male,Bachelor,100159.0,Married,Nova,2018 Promotion,,143874.0,69.0
501217,Canada,British Columbia,Victoria,Male,Bachelor,52384.0,Married,Nova,Standard,,6625.0,5.0
509060,Canada,Ontario,Toronto,Female,Bachelor,67445.0,Single,Star,Standard,,32694.0,21.0
519087,Canada,British Columbia,Whistler,Male,Bachelor,75973.0,Married,Star,Standard,,34427.0,29.0
526374,Canada,Ontario,Toronto,Female,Bachelor,68448.0,Married,Star,Standard,,62226.0,40.0
528173,Canada,New Brunswick,Fredericton,Male,Bachelor,57150.0,Single,Star,Standard,,63942.0,41.0
536848,Canada,Quebec,Quebec City,Female,Master,117771.0,Single,Star,Standard,,17559.0,13.0
544493,Canada,Manitoba,Winnipeg,Female,Bachelor,53287.0,Married,Aurora,Standard,,68244.0,43.0
545883,Canada,Ontario,Toronto,Male,Bachelor,70040.0,Divorced,Star,Standard,,45766.0,26.0
551313,Canada,Ontario,Toronto,Female,Bachelor,69937.0,Married,Aurora,Standard,,15606.0,9.0
552966,Canada,Ontario,Thunder Bay,Male,Bachelor,66163.0,Married,Star,Standard,,68893.0,43.0
555081,Canada,British Columbia,Whistler,Female,Bachelor,93227.0,Single,Star,Standard,,84191.0,49.0
