loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
136049,Canada,Ontario,Trenton,Female,Bachelor,60917.0,Married,Nova,Standard,,15634.0,10.0
136906,Canada,Ontario,Toronto,Female,Bachelor,54104.0,Married,Star,Standard,,59148.0,50.0
137968,Canada,Ontario,Toronto,Male,Bachelor,79106.0,Married,Aurora,Standard,,32294.0,23.0
145480,Canada,Nova Scotia,Halifax,Female,Master,123828.0,Married,Star,Standard,,55412.0,37.0
159688,Canada,Quebec,Quebec City,Male,Bachelor,68887.0,Married,Star,Standard,,65856.0,43.0
163002,Canada,Ontario,Trenton,Female,Bachelor,48181.0,Married,Star,Standard,,45939.0,35.0
185285,Canada,Ontario,Toronto,Female,Bachelor,53587.0,Married,Star,Standard,,37067.0,23.0
191150,Canada,British Columbia,Vancouver,Male,College,,Married,Nova,2018 Promotion,,65178.0,40.0
191537,Canada,British Columbia,Victoria,Male,College,,Married,Nova,Standard,,44611.0,33.0
200863,Canada,Quebec,Tremblant,Male,Bachelor,96102.0,Divorced,Star,Standard,,59985.0,41.0
207484,Canada,New Brunswick,Fredericton,Female,Bachelor,49491.0,Divorced,Aurora,Standard,,0.0,0.0
224664,Canada,Quebec,Montreal,Female,Bachelor,94534.0,Married,Nova,Standard,,74083.0,48.0
233819,Canada,Nova Scotia,Halifax,Male,College,,Single,Star,Standard,,53540.0,29.0
261044,Canada,Ontario,Toronto,Female,Doctor,237676.0,Married,Star,Standard,,52193.0,32.0
261331,Canada,Ontario,Trenton,Male,Bachelor,80816.0,Single,Star,Standard,,48877.0,30.0
262937,Canada,Ontario,Toronto,Male,Bachelor,93855.0,Single,Star,Standard,,7503.0,5.0
265383,Canada,New Brunswick,Fredericton,Male,Doctor,245263.0,Married,Star,Standard,,61991.0,47.0
266429,Canada,New Brunswick,Fredericton,Male,Bachelor,90879.0,Married,Nova,Standard,,37776.0,21.0
283994,Canada,Ontario,Toronto,Male,Bachelor,57542.0,Married,Star,Standard,,39734.0,30.0
312312,Canada,Saskatchewan,Regina,Female,College,,Single,Nova,Standard,,48655.0,31.0
315235,Canada,British Columbia,Vancouver,Female,High School or Below,79557.0,Divorced,Aurora,Standard,,73228.0,43.0
316970,Canada,Quebec,Montreal,Male,Doctor,74492.0,Single,Star,Standard,,9656.0,6.0
317100,Canada,Ontario,Ottawa,Male,Bachelor,96550.0,Married,Nova,Standard,,51958.0,41.0
329039,Canada,Saskatchewan,Regina,Female,Bachelor,87032.0,Married,Nova,Standard,,64346.0,42.0
329088,Canada,Alberta,Edmonton,Male,Bachelor,56644.0,Divorced,Star,Standard,,35238.0,28.0
347515,Canada,Ontario,Sudbury,Female,Bachelor,72810.0,Married,Aurora,Standard,,23455.0,17.0
357549,Canada,British Columbia,Whistler,Female,Bachelor,76410.0,Single,Star,Standard,,0.0,0.0
365451,Canada,British Columbia,Victoria,Female,Doctor,162543.0,Single,Star,Standard,,48421.0,31.0
365816,Canada,Ontario,Toronto,Male,Master,123828.0,Married,Star,Standard,,69545.0,40.0
373242,Canada,Ontario,Toronto,Male,College,,Divorced,Aurora,Standard,,24026.0,21.0
374293,Canada,Quebec,Montreal,Male,College,,Married,Star,Standard,,2974.0,4.0
379281,Canada,Nova Scotia,Halifax,Female,Bachelor,76300.0,Married,Nova,Standard,,26233.0,16.0
386342,Canada,British Columbia,Whistler,Male,Bachelor,64064.0,Divorced,Nova,Standard,,66047.0,50.0
