loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
110142,Canada,British Columbia,Vancouver,Male,College,,Single,Star,2018 Promotion,,152688.0,68.0
136473,Canada,British Columbia,Vancouver,Male,Bachelor,29528.0,Married,Aurora,2018 Promotion,,105069.0,47.0
157751,Canada,Ontario,Trenton,Male,College,,Single,Aurora,Standard,,57995.0,42.0
161650,Canada,Ontario,Toronto,Female,Bachelor,80902.0,Married,Star,Standard,,18597.0,12.0
171137,Canada,Newfoundland,St. John's,Male,Bachelor,81518.0,Divorced,Aurora,Standard,,47329.0,26.0
187077,Canada,Quebec,Montreal,Male,High School or Below,66275.0,Married,Aurora,Standard,,26576.0,19.0
193827,Canada,British Columbia,Whistler,Female,College,,Single,Nova,Standard,,44572.0,30.0
202329,Canada,Quebec,Quebec City,Female,Bachelor,20320.0,Married,Nova,2018 Promotion,,46647.0,23.0
223587,Canada,British Columbia,Vancouver,Female,Bachelor,100167.0,Married,Star,Standard,,45681.0,28.0
232450,Canada,Alberta,Edmonton,Female,Master,106669.0,Divorced,Aurora,Standard,,41743.0,29.0
236395,Canada,Saskatchewan,Regina,Male,Bachelor,77523.0,Married,Aurora,Standard,,66223.0,46.0
247391,Canada,Ontario,Toronto,Female,Bachelor,50217.0,Single,Aurora,Standard,,12328.0,6.0
254371,Canada,Nova Scotia,Halifax,Male,Bachelor,57809.0,Divorced,Nova,Standard,,72331.0,42.0
258202,Canada,Ontario,Toronto,Male,College,,Married,Star,Standard,,53133.0,43.0
263592,Canada,British Columbia,Victoria,Male,Bachelor,72294.0,Married,Aurora,Standard,,63553.0,38.0
285411,Canada,Nova Scotia,Halifax,Male,Bachelor,99860.0,Married,Nova,Standard,,43998.0,27.0
287750,Canada,Ontario,Ottawa,Female,College,,Single,Star,Standard,,62074.0,48.0
294016,Canada,Ontario,Toronto,Male,Bachelor,54529.0,Married,Star,Standard,,47046.0,31.0
300733,Canada,Ontario,Toronto,Male,Bachelor,56193.0,Divorced,Star,Standard,,59086.0,33.0
310236,Canada,Ontario,Ottawa,Male,Bachelor,84786.0,Married,Star,Standard,,0.0,0.0
328936,Canada,Ontario,Thunder Bay,Female,Bachelor,53118.0,Married,Star,Standard,,64695.0,45.0
330988,Canada,Alberta,Calgary,Male,Bachelor,103202.0,Married,Aurora,Standard,,47226.0,28.0
338291,Canada,Ontario,Toronto,Male,Bachelor,67090.0,Married,Star,Standard,,9671.0,5.0
358513,Canada,Ontario,Toronto,Female,Bachelor,73176.0,Married,Star,Standard,,63277.0,41.0
391900,Canada,Nova Scotia,Halifax,Male,College,,Single,Aurora,Standard,,42016.0,25.0
400979,Canada,Ontario,Toronto,Male,College,,Single,Nova,Standard,,62390.0,42.0
402082,Canada,Ontario,Toronto,Female,Doctor,218373.0,Married,Star,Standard,,37203.0,37.0
409951,Canada,Manitoba,Winnipeg,Male,College,,Single,Nova,Standard,,89920.0,56.0
419377,Canada,Manitoba,Winnipeg,Male,College,,Divorced,Nova,Standard,,53444.0,34.0
420010,Canada,Quebec,Montreal,Male,High School or Below,25862.0,Single,Star,2018 Promotion,,41652.0,19.0
424208,Canada,Ontario,Toronto,Female,Bachelor,78830.0,Married,Star,Standard,,49023.0,37.0
438707,Canada,Manitoba,Winnipeg,Male,Bachelor,96156.0,Married,Star,Standard,,73370.0,44.0
446712,Canada,New Brunswick,Moncton,Male,Bachelor,51255.0,Married,Star,Standard,,61038.0,44.0
457652,Canada,Nova Scotia,Halifax,Female,Bachelor,102457.0,Married,Star,Standard,,0.0,0.0
460770,Canada,Ontario,Toronto,Female,College,,Divorced,Aurora,Standard,,10478.0,9.0
464117,Canada,Alberta,Edmonton,Male,Bachelor,56307.0,Single,Aurora,Standard,,15766.0,10.0
489523,Canada,Ontario,Toronto,Female,Bachelor,80212.0,Married,Star,Standard,,61252.0,32.0
489549,Canada,Quebec,Quebec City,Female,Bachelor,79717.0,Married,Aurora,Standard,,16732.0,11.0
516329,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,56932.0,36.0
551809,Canada,Ontario,Kingston,Female,Bachelor,83174.0,Married,Star,Standard,,73377.0,52.0
559016,Canada,Ontario,Kingston,Female,Bachelor,49212.0,Married,Star,Standard,,37639.0,27.0
568681,Canada,Saskatchewan,Regina,Female,High School or Below,73681.0,Single,Star,Standard,,0.0,0.0
572811,Canada,Ontario,Toronto,Female,College,,Married,Nova,Standard,,64327.0,41.0
584405,Canada,Ontario,Toronto,Female,High School or Below,54522.0,Divorced,Nova,Standard,,53956.0,35.0
594200,Canada,Ontario,Ottawa,Female,College,,Married,Aurora,Standard,,0.0,0.0
