loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
138993,Canada,Ontario,Toronto,Female,Bachelor,62393.0,Divorced,Star,Standard,,60455.0,37.0
144756,Canada,Alberta,Edmonton,Male,Bachelor,88028.0,Married,Star,Standard,,47201.0,28.0
149174,Canada,British Columbia,Whistler,Female,College,,Single,Nova,Standard,,11252.0,6.0
155118,Canada,Ontario,Toronto,Male,Bachelor,68255.0,Married,Star,Standard,,50616.0,35.0
155374,Canada,Quebec,Quebec City,Male,Bachelor,72416.0,Married,Star,Standard,,56628.0,32.0
189197,Canada,British Columbia,Vancouver,Male,Bachelor,64614.0,Married,Nova,Standard,,72626.0,49.0
193147,Canada,Saskatchewan,Regina,Male,College,,Married,Nova,Standard,,60529.0,46.0
230240,Canada,New Brunswick,Moncton,Female,Doctor,124154.0,Divorced,Nova,Standard,,63396.0,48.0
232426,Canada,British Columbia,Vancouver,Male,College,,Single,Aurora,Standard,,0.0,0.0
267717,Canada,British Columbia,Victoria,Female,College,,Married,Aurora,Standard,,11056.0,6.0
279919,Canada,Ontario,Ottawa,Male,Bachelor,97643.0,Married,Star,Standard,,53884.0,43.0
280796,Canada,British Columbia,Vancouver,Male,Bachelor,66259.0,Divorced,Nova,Standard,,66917.0,45.0
286388,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,0.0,0.0
287266,Canada,New Brunswick,Fredericton,Male,Bachelor,84612.0,Married,Aurora,Standard,,51835.0,40.0
290620,Canada,Quebec,Montreal,Female,Bachelor,74415.0,Married,Aurora,Standard,,18033.0,12.0
299769,Canada,British Columbia,West Vancouver,Female,Bachelor,53926.0,Married,Star,Standard,,25435.0,24.0
312148,Canada,Quebec,Montreal,Male,Bachelor,90587.0,Married,Star,Standard,,41365.0,25.0
325593,Canada,Quebec,Quebec City,Female,College,,Single,Star,2018 Promotion,,115443.0,66.0
353369,Canada,Quebec,Montreal,Male,Bachelor,69595.0,Single,Aurora,Standard,,14440.0,8.0
373144,Canada,British Columbia,Vancouver,Male,College,,Single,Star,Standard,,54179.0,37.0
374113,Canada,British Columbia,West Vancouver,Female,Bachelor,76442.0,Married,Star,Standard,,0.0,0.0
398924,Canada,Quebec,Montreal,Female,Bachelor,50409.0,Married,Star,Standard,,55456.0,44.0
431021,Canada,British Columbia,Victoria,Male,College,,Single,Star,Standard,,64074.0,39.0
457535,Canada,Newfoundland,St. John's,Female,Bachelor,83723.0,Married,Aurora,Standard,,69931.0,43.0
457947,Canada,Quebec,Tremblant,Female,Doctor,205898.0,Married,Nova,Standard,,16039.0,10.0
