loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
121139,Canada,British Columbia,Vancouver,Female,Bachelor,76456.0,Married,Aurora,Standard,,51947.0,35.0
129328,Canada,Yukon,Whitehorse,Female,Bachelor,76971.0,Married,Star,Standard,,0.0,0.0
170585,Canada,Ontario,Thunder Bay,Male,Bachelor,82675.0,Single,Star,Standard,,51002.0,34.0
172259,Canada,British Columbia,Victoria,Female,High School or Below,72896.0,Divorced,Star,Standard,,23489.0,22.0
180484,Canada,Saskatchewan,Regina,Male,College,,Married,Star,Standard,,0.0,0.0
182519,Canada,British Columbia,Vancouver,Male,Bachelor,69240.0,Divorced,Star,Standard,,43492.0,34.0
208517,Canada,Ontario,Toronto,Female,College,,Married,Aurora,2018 Promotion,,64290.0,33.0
210815,Canada,Ontario,Toronto,Male,College,,Divorced,Star,Standard,,33839.0,22.0
218917,Canada,Quebec,Montreal,Male,College,,Divorced,Aurora,Standard,,37588.0,30.0
219139,Canada,Alberta,Banff,Female,Bachelor,76778.0,Single,Aurora,Standard,,30754.0,25.0
240942,Canada,Ontario,Toronto,Female,College,,Single,Star,Standard,,76263.0,45.0
243444,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,64312.0,40.0
264365,Canada,Quebec,Hull,Female,Bachelor,72294.0,Married,Star,Standard,,34097.0,17.0
298280,Canada,Quebec,Quebec City,Male,Bachelor,66334.0,Married,Star,Standard,,56198.0,40.0
310700,Canada,British Columbia,Whistler,Female,Bachelor,69595.0,Single,Star,Standard,,94494.0,57.0
324713,Canada,British Columbia,West Vancouver,Male,Bachelor,50332.0,Married,Star,Standard,,0.0,0.0
325830,Canada,Ontario,Kingston,Male,Doctor,249817.0,Married,Aurora,2018 Promotion,,81849.0,60.0
329162,Canada,Ontario,Sudbury,Male,Bachelor,87842.0,Single,Star,Standard,,48243.0,30.0
335755,Canada,British Columbia,Victoria,Male,Bachelor,63525.0,Single,Star,Standard,,33960.0,21.0
352834,Canada,Ontario,Trenton,Male,High School or Below,58212.0,Married,Star,Standard,,50688.0,34.0
369188,Canada,Quebec,Hull,Female,Bachelor,54568.0,Divorced,Aurora,Standard,,0.0,0.0
372183,Canada,Quebec,Montreal,Male,College,,Single,Star,Standard,,54262.0,33.0
378153,Canada,Quebec,Hull,Male,College,,Divorced,Star,2018 Promotion,,53406.0,30.0
382243,Canada,British Columbia,Victoria,Female,College,,Married,Aurora,Standard,,57668.0,34.0
385131,Canada,Newfoundland,St. John's,Male,College,,Married,Star,Standard,,61419.0,37.0
400470,Canada,Alberta,Edmonton,Male,College,,Married,Star,Standard,,56419.0,42.0
412902,Canada,Quebec,Tremblant,Male,Master,79329.0,Divorced,Star,Standard,,80061.0,50.0
426351,Canada,Ontario,Kingston,Female,Bachelor,91126.0,Divorced,Aurora,Standard,,50403.0,32.0
432598,Canada,Ontario,Toronto,Female,Bachelor,67447.0,Married,Star,Standard,,55453.0,38.0
435249,Canada,Alberta,Edmonton,Female,Bachelor,96462.0,Married,Nova,Standard,,57009.0,37.0
438263,Canada,Manitoba,Winnipeg,Male,College,,Married,Star,Standard,,48046.0,33.0
450802,Canada,Ontario,Toronto,Male,Bachelor,86388.0,Single,Aurora,Standard,,8643.0,4.0
451226,Canada,British Columbia,Vancouver,Male,College,,Married,Nova,Standard,,65881.0,48.0
459735,Canada,British Columbia,Victoria,Female,Bachelor,70816.0,Single,Star,Standard,,51061.0,35.0
463890,Canada,British Columbia,Victoria,Female,Bachelor,92469.0,Single,Star,Standard,,58909.0,44.0
486600,Canada,British Columbia,Vancouver,Female,Doctor,96694.0,Married,Nova,Standard,,50987.0,35.0
487228,Canada,Ontario,Kingston,Male,College,,Divorced,Aurora,Standard,,14942.0,9.0
