loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
102184,Canada,Alberta,Peace River,Male,Bachelor,76887.0,Married,Star,Standard,,69058.0,45.0
105352,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,0.0,0.0
108666,Canada,British Columbia,Vancouver,Female,Bachelor,64417.0,Single,Aurora,Standard,,40864.0,26.0
130326,Canada,Manitoba,Winnipeg,Female,College,,Married,Aurora,Standard,,35021.0,30.0
133698,Canada,Saskatchewan,Regina,Female,Bachelor,75318.0,Divorced,Star,Standard,,48193.0,37.0
152740,Canada,British Columbia,Whistler,Male,Bachelor,77288.0,Married,Star,Standard,,38706.0,26.0
154868,Canada,Newfoundland,St. John's,Female,Bachelor,53268.0,Married,Nova,2018 Promotion,,137544.0,64.0
158901,Canada,Nova Scotia,Halifax,Female,College,,Single,Nova,Standard,,57122.0,41.0
177583,Canada,Quebec,Hull,Female,Doctor,283332.0,Married,Nova,2018 Promotion,,127158.0,52.0
184496,Canada,Manitoba,Winnipeg,Female,Bachelor,55257.0,Single,Star,Standard,,56870.0,46.0
197973,Canada,Ontario,Toronto,Female,College,,Divorced,Nova,Standard,,19360.0,16.0
206050,Canada,Alberta,Edmonton,Female,Bachelor,59663.0,Married,Aurora,Standard,,19955.0,14.0
212862,Canada,Saskatchewan,Regina,Male,Bachelor,54492.0,Married,Star,Standard,,41076.0,31.0
213112,Canada,British Columbia,Vancouver,Female,Bachelor,84105.0,Married,Star,Standard,,39069.0,29.0
276204,Canada,Alberta,Banff,Male,Bachelor,68546.0,Single,Nova,Standard,,36359.0,23.0
283066,Canada,British Columbia,Vancouver,Female,Bachelor,54792.0,Divorced,Star,Standard,,51878.0,34.0
296095,Canada,British Columbia,Vancouver,Male,College,,Single,Aurora,Standard,,0.0,0.0
329735,Canada,Alberta,Edmonton,Female,Bachelor,67619.0,Married,Aurora,Standard,,53492.0,34.0
350901,Canada,Quebec,Quebec City,Female,College,,Married,Nova,Standard,,41843.0,24.0
360744,Canada,Ontario,Toronto,Female,Bachelor,52712.0,Married,Nova,Standard,,0.0,0.0
386446,Canada,New Brunswick,Fredericton,Male,Bachelor,65599.0,Married,Aurora,Standard,,3636.0,4.0
398506,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,62736.0,44.0
409102,Canada,Newfoundland,St. John's,Male,Bachelor,95276.0,Married,Star,Standard,,53263.0,34.0
412133,Canada,Ontario,Kingston,Male,Bachelor,95313.0,Single,Star,Standard,,54704.0,42.0
441439,Canada,Quebec,Montreal,Male,Master,79329.0,Divorced,Star,Standard,,39136.0,24.0
453719,Canada,New Brunswick,Moncton,Male,Bachelor,62000.0,Divorced,Star,Standard,,65131.0,41.0
494438,Canada,New Brunswick,Fredericton,Female,Bachelor,81672.0,Divorced,Nova,Standard,,8605.0,5.0
502163,Canada,Alberta,Calgary,Female,Bachelor,102274.0,Married,Star,Standard,,51804.0,36.0
515579,Canada,Manitoba,Winnipeg,Male,Bachelor,54794.0,Married,Nova,Standard,,2281.0,1.0
517781,Canada,British Columbia,Whistler,Female,Bachelor,84226.0,Married,Nova,Standard,,46524.0,28.0
525129,Canada,British Columbia,West Vancouver,Female,College,,Married,Nova,Standard,,75946.0,54.0
529218,Canada,British Columbia,Vancouver,Male,College,,Single,Star,Standard,,57990.0,38.0
550856,Canada,New Brunswick,Fredericton,Female,Bachelor,99054.0,Married,Star,Standard,,57526.0,46.0
