loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
103862,Canada,Ontario,Kingston,Female,Doctor,299560.0,Married,Star,Standard,,69191.0,37.0
111171,Canada,British Columbia,Whistler,Female,College,,Single,Star,Standard,,57660.0,45.0
131956,Canada,Manitoba,Winnipeg,Female,Bachelor,102400.0,Single,Nova,Standard,,16572.0,11.0
133324,Canada,Alberta,Edmonton,Male,Bachelor,62527.0,Married,Nova,2018 Promotion,,192978.0,78.0
169253,Canada,Quebec,Montreal,Female,College,,Single,Nova,Standard,,12903.0,9.0
184735,Canada,Alberta,Edmonton,Female,Bachelor,93159.0,Married,Aurora,Standard,,58058.0,47.0
186942,Canada,Ontario,Toronto,Female,Bachelor,59647.0,Married,Aurora,Standard,,27778.0,19.0
203245,Canada,British Columbia,Whistler,Male,Bachelor,50235.0,Married,Star,Standard,,0.0,0.0
205195,Canada,British Columbia,Dawson Creek,Female,Bachelor,86365.0,Divorced,Nova,Standard,,0.0,0.0
209102,Canada,Ontario,Toronto,Female,Bachelor,79028.0,Married,Star,Standard,,59426.0,38.0
213979,Canada,Ontario,Kingston,Male,Bachelor,63218.0,Married,Aurora,Standard,,56521.0,38.0
230560,Canada,British Columbia,Vancouver,Male,College,,Divorced,Star,2018 Promotion,,79440.0,24.0
236129,Canada,New Brunswick,Fredericton,Male,Doctor,57773.0,Married,Star,Standard,,34136.0,23.0
244527,Canada,Quebec,Tremblant,Female,Bachelor,53666.0,Divorced,Star,2018 Promotion,,0.0,0.0
247433,Canada,British Columbia,Whistler,Female,Bachelor,90682.0,Married,Star,Standard,,38767.0,26.0
248356,Canada,British Columbia,Dawson Creek,Male,Bachelor,78160.0,Married,Star,Standard,,64174.0,48.0
253210,Canada,British Columbia,Vancouver,Female,Bachelor,57851.0,Married,Star,Standard,,26172.0,21.0
257862,Canada,Ontario,Toronto,Female,Bachelor,75071.0,Married,Nova,Standard,,24925.0,24.0
277855,Canada,Quebec,Montreal,Male,College,,Single,Aurora,Standard,,68817.0,46.0
279231,Canada,Newfoundland,St. John's,Male,Bachelor,50471.0,Married,Star,Standard,,38253.0,27.0
292084,Canada,Ontario,Toronto,Female,Bachelor,76887.0,Married,Star,Standard,,52773.0,38.0
306676,Canada,Ontario,Toronto,Male,Bachelor,89185.0,Married,Nova,Standard,,81228.0,52.0
307631,Canada,Ontario,Toronto,Female,College,,Single,Aurora,Standard,,21074.0,12.0
318199,Canada,Ontario,Toronto,Female,Bachelor,55597.0,Married,Aurora,Standard,,47230.0,32.0
319092,Canada,British Columbia,Whistler,Male,College,,Single,Aurora,Standard,,14270.0,7.0
326174,Canada,British Columbia,Vancouver,Female,Bachelor,59262.0,Married,Star,Standard,,8021.0,4.0
332027,Canada,British Columbia,Whistler,Male,College,,Married,Aurora,Standard,,54275.0,30.0
349132,Canada,Alberta,Calgary,Female,Bachelor,53483.0,Married,Star,Standard,,62273.0,38.0
350486,Canada,New Brunswick,Fredericton,Male,Bachelor,68413.0,Married,Star,Standard,,0.0,0.0
358151,Canada,British Columbia,Vancouver,Male,College,,Single,Star,Standard,,28390.0,19.0
382739,Canada,Quebec,Montreal,Male,College,,Single,Nova,2018 Promotion,,155097.0,55.0
387705,Canada,Quebec,Hull,Female,Master,93153.0,Married,Star,Standard,,68743.0,45.0
