loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
104586,Canada,Ontario,Ottawa,Male,Bachelor,86609.0,Divorced,Aurora,Standard,,65640.0,40.0
105712,Canada,Ontario,Toronto,Female,College,,Married,Nova,Standard,,46412.0,31.0
113656,Canada,Quebec,Quebec City,Male,Bachelor,52213.0,Married,Aurora,Standard,,0.0,0.0
124377,Canada,British Columbia,Whistler,Male,College,,Single,Nova,Standard,,1509.0,1.0
127052,Canada,Ontario,Trenton,Female,Bachelor,80656.0,Married,Star,Standard,,0.0,0.0
128210,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,47016.0,37.0
128789,Canada,Alberta,Edmonton,Female,Master,127574.0,Married,Star,Standard,,64256.0,39.0
133732,Canada,Ontario,Sudbury,Male,College,,Single,Star,Standard,,46681.0,34.0
135421,Canada,Nova Scotia,Halifax,Female,Bachelor,91156.0,Married,Aurora,Standard,,93197.0,66.0
137227,Canada,Ontario,Ottawa,Male,Bachelor,53269.0,Single,Star,Standard,,56564.0,31.0
140750,Canada,Newfoundland,St. John's,Male,College,,Single,Star,Standard,,44922.0,35.0
158680,Canada,Ontario,Sudbury,Male,High School or Below,55043.0,Married,Star,Standard,,54386.0,34.0
170152,Canada,British Columbia,West Vancouver,Female,Bachelor,74689.0,Married,Aurora,Standard,,12640.0,8.0
189854,Canada,British Columbia,Vancouver,Female,Bachelor,65397.0,Married,Nova,Standard,,4830.0,3.0
196367,Canada,Ontario,Toronto,Male,Bachelor,96481.0,Married,Nova,Standard,,70037.0,44.0
198713,Canada,Alberta,Edmonton,Female,Bachelor,46863.0,Married,Aurora,Standard,,64469.0,39.0
219270,Canada,Ontario,Toronto,Male,Bachelor,84015.0,Married,Aurora,Standard,,25519.0,12.0
238753,Canada,British Columbia,Whistler,Male,Master,79329.0,Divorced,Nova,Standard,,73371.0,45.0
244414,Canada,British Columbia,Whistler,Male,Bachelor,97103.0,Single,Star,Standard,,55165.0,33.0
250311,Canada,Ontario,Toronto,Female,Doctor,213687.0,Divorced,Star,Standard,,71808.0,48.0
259219,Canada,British Columbia,Whistler,Male,College,,Married,Nova,Standard,,20109.0,18.0
268129,Canada,British Columbia,West Vancouver,Female,Bachelor,56692.0,Single,Nova,Standard,,46726.0,36.0
273984,Canada,British Columbia,Dawson Creek,Female,Bachelor,53421.0,Single,Star,Standard,,63860.0,51.0
