loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
103969,Canada,Ontario,Ottawa,Male,Bachelor,52405.0,Married,Aurora,Standard,,46744.0,33.0
108907,Canada,British Columbia,Victoria,Male,College,,Single,Star,Standard,,56340.0,37.0
113755,Canada,British Columbia,Kelowna,Female,Bachelor,63616.0,Married,Star,Standard,,19113.0,18.0
123773,Canada,Quebec,Montreal,Male,Bachelor,85235.0,Married,Nova,Standard,,53098.0,39.0
124678,Canada,Nova Scotia,Halifax,Male,Doctor,152955.0,Married,Star,Standard,,74440.0,51.0
136516,Canada,Manitoba,Winnipeg,Female,High School or Below,64811.0,Married,Nova,Standard,,88132.0,53.0
140769,Canada,Ontario,Trenton,Female,Master,88418.0,Divorced,Nova,Standard,,0.0,0.0
141266,Canada,British Columbia,Whistler,Male,Bachelor,86067.0,Single,Star,Standard,,40754.0,30.0
161414,Canada,Quebec,Montreal,Male,Master,117134.0,Divorced,Nova,Standard,,30189.0,15.0
197086,Canada,Nova Scotia,Halifax,Female,Bachelor,97051.0,Married,Aurora,Standard,,51441.0,33.0
207453,Canada,Ontario,Toronto,Female,Bachelor,82703.0,Divorced,Star,Standard,,54582.0,40.0
208634,Canada,Ontario,Toronto,Male,High School or Below,80767.0,Married,Nova,Standard,,58486.0,39.0
213480,Canada,British Columbia,Vancouver,Male,Bachelor,81719.0,Married,Aurora,Standard,,48835.0,25.0
214030,Canada,British Columbia,Vancouver,Female,Master,123277.0,Divorced,Nova,Standard,,61765.0,45.0
217204,Canada,British Columbia,Vancouver,Male,Bachelor,74046.0,Divorced,Star,Standard,,61567.0,36.0
244925,Canada,Quebec,Tremblant,Male,Bachelor,85295.0,Single,Star,Standard,,45673.0,31.0
249639,Canada,Quebec,Montreal,Female,Bachelor,69732.0,Married,Star,Standard,,4944.0,2.0
251436,Canada,New Brunswick,Fredericton,Female,College,,Married,Star,Standard,,62050.0,42.0
266474,Canada,Quebec,Quebec City,Male,Bachelor,55121.0,Single,Nova,Standard,,33511.0,24.0
280603,Canada,British Columbia,Vancouver,Female,Bachelor,59621.0,Married,Aurora,Standard,,81216.0,46.0
282472,Canada,Ontario,Toronto,Male,Bachelor,94040.0,Married,Nova,Standard,,1604.0,1.0
290554,Canada,New Brunswick,Fredericton,Male,Bachelor,57870.0,Married,Aurora,Standard,,54342.0,36.0
294738,Canada,Quebec,Montreal,Male,Bachelor,93206.0,Married,Star,Standard,,26560.0,19.0
296689,Canada,Nova Scotia,Halifax,Male,Bachelor,78749.0,Single,Star,Standard,,33510.0,21.0
308704,Canada,Quebec,Tremblant,Male,Doctor,154475.0,Married,Nova,Standard,,61264.0,39.0
315736,Canada,Ontario,Toronto,Female,Master,112860.0,Divorced,Nova,Standard,,48143.0,32.0
321666,Canada,British Columbia,Vancouver,Female,Bachelor,53197.0,Married,Star,Standard,,80476.0,45.0
335365,Canada,British Columbia,Vancouver,Female,Bachelor,54969.0,Married,Star,Standard,,59441.0,41.0
365635,Canada,British Columbia,Dawson Creek,Female,Bachelor,82590.0,Married,Nova,Standard,,52779.0,34.0
387880,Canada,British Columbia,Whistler,Female,Bachelor,65700.0,Married,Aurora,Standard,,57251.0,35.0
397272,Canada,Quebec,Hull,Male,Bachelor,94259.0,Divorced,Nova,Standard,,0.0,0.0
404434,Canada,Newfoundland,St. John's,Female,College,,Single,Nova,Standard,,65916.0,45.0
406254,Canada,Prince Edward Island,Charlottetown,Female,Bachelor,82347.0,Married,Star,Standard,,60045.0,41.0
411686,Canada,British Columbia,Vancouver,Female,Bachelor,66084.0,Married,Aurora,Standard,,50518.0,34.0
427358,Canada,Ontario,Toronto,Female,Bachelor,87853.0,Single,Nova,Standard,,60663.0,38.0
438525,Canada,Alberta,Edmonton,Female,College,,Married,Aurora,Standard,,14111.0,13.0
453133,Canada,Quebec,Montreal,Male,Bachelor,70675.0,Married,Star,Standard,,73093.0,48.0
