loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
109478,Canada,Ontario,Toronto,Male,Bachelor,84346.0,Married,Star,Standard,,85316.0,44.0
125996,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,40231.0,31.0
127882,Canada,Ontario,Ottawa,Female,College,,Single,Aurora,Standard,,49153.0,28.0
146028,Canada,Quebec,Montreal,Female,College,,Single,Aurora,Standard,,42081.0,35.0
162420,Canada,British Columbia,Whistler,Female,Bachelor,61769.0,Married,Nova,Standard,,56946.0,44.0
168160,Canada,Ontario,Toronto,Female,Bachelor,78592.0,Married,Nova,2018 Promotion,,132243.0,57.0
175832,Canada,Manitoba,Winnipeg,Female,Bachelor,58293.0,Married,Nova,Standard,,0.0,0.0
177598,Canada,Ontario,Toronto,Male,High School or Below,72896.0,Divorced,Star,Standard,,67650.0,49.0
179707,Canada,Quebec,Montreal,Male,College,,Divorced,Star,Standard,,9612.0,4.0
179870,Canada,Quebec,Montreal,Female,Bachelor,56406.0,Single,Aurora,Standard,,48480.0,33.0
185153,Canada,British Columbia,Vancouver,Male,Bachelor,84782.0,Married,Star,Standard,,54167.0,38.0
192554,Canada,Quebec,Quebec City,Female,College,,Married,Star,Standard,,48144.0,35.0
200321,Canada,Quebec,Tremblant,Female,Bachelor,66733.0,Single,Aurora,Standard,,67081.0,42.0
203258,Canada,Alberta,Calgary,Male,College,,Married,Aurora,Standard,,0.0,0.0
213432,Canada,British Columbia,Vancouver,Female,Bachelor,95373.0,Married,Star,Standard,,43254.0,30.0
226194,Canada,Ontario,Toronto,Male,Bachelor,95571.0,Married,Nova,Standard,,59188.0,39.0
228820,Canada,Saskatchewan,Regina,Female,Bachelor,81085.0,Divorced,Star,Standard,,28965.0,18.0
229436,Canada,Ontario,Sudbury,Female,College,,Single,Aurora,Standard,,33100.0,29.0
245066,Canada,Quebec,Montreal,Female,College,,Married,Star,2018 Promotion,,127188.0,54.0
246405,Canada,Ontario,Toronto,Male,High School or Below,72896.0,Divorced,Star,Standard,,78044.0,44.0
265072,Canada,British Columbia,West Vancouver,Female,Master,81845.0,Divorced,Nova,Standard,,65176.0,40.0
267930,Canada,Ontario,Toronto,Female,Bachelor,71380.0,Married,Nova,Standard,,31612.0,17.0
268958,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,56942.0,38.0
270183,Canada,Quebec,Montreal,Male,College,,Single,Nova,Standard,,40956.0,23.0
295355,Canada,Ontario,Thunder Bay,Female,Bachelor,79424.0,Single,Nova,Standard,,61801.0,46.0
