loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
100646,Canada,Newfoundland,St. John's,Female,Bachelor,101933.0,Married,Star,Standard,,41715.0,30.0
106218,Canada,Ontario,Toronto,Male,Master,111106.0,Married,Nova,Standard,,53572.0,38.0
109399,Canada,Alberta,Calgary,Male,College,,Married,Nova,Standard,,58851.0,33.0
123928,Canada,Quebec,Tremblant,Male,Bachelor,52589.0,Divorced,Star,Standard,,0.0,0.0
128611,Canada,Nova Scotia,Halifax,Male,Bachelor,86483.0,Married,Star,Standard,,56870.0,46.0
129515,Canada,Ontario,Ottawa,Female,Bachelor,52302.0,Married,Star,Standard,,35163.0,24.0
136065,Canada,British Columbia,Vancouver,Male,Bachelor,83015.0,Married,Star,Standard,,0.0,0.0
142950,Canada,Ontario,Toronto,Male,Bachelor,85717.0,Married,Nova,Standard,,51803.0,37.0
165265,Canada,Quebec,Montreal,Male,Doctor,189990.0,Married,Star,Standard,,68403.0,42.0
170091,Canada,Ontario,Trenton,Male,College,,Married,Star,Standard,,1823.0,1.0
187025,Canada,Nova Scotia,Halifax,Male,Bachelor,82727.0,Married,Star,Standard,,40234.0,25.0
188893,Canada,Ontario,Trenton,Male,Bachelor,100159.0,Married,Star,Standard,,72849.0,41.0
195960,Canada,Ontario,Toronto,Female,Bachelor,98015.0,Single,Aurora,Standard,,77381.0,49.0
229166,Canada,Ontario,Trenton,Female,Bachelor,54042.0,Married,Star,Standard,,84176.0,54.0
235220,Canada,Ontario,Toronto,Female,High School or Below,55648.0,Single,Nova,Standard,,0.0,0.0
245356,Canada,Newfoundland,St. John's,Male,College,,Single,Nova,Standard,,40174.0,33.0
255108,Canada,British Columbia,Vancouver,Male,Bachelor,80816.0,Single,Nova,Standard,,59921.0,40.0
263729,Canada,Ontario,Trenton,Female,Bachelor,94208.0,Single,Star,Standard,,0.0,0.0
280641,Canada,Quebec,Quebec City,Female,College,,Married,Star,Standard,,68430.0,46.0
