loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
111255,Canada,Quebec,Hull,Male,High School or Below,70272.0,Married,Star,Standard,,65856.0,48.0
113442,Canada,New Brunswick,Moncton,Male,Bachelor,84453.0,Divorced,Star,Standard,,9571.0,5.0
116897,Canada,Quebec,Montreal,Male,College,,Married,Nova,Standard,,18542.0,10.0
116999,Canada,New Brunswick,Fredericton,Male,Bachelor,55066.0,Married,Aurora,Standard,,62784.0,40.0
138653,Canada,Ontario,Toronto,Male,Bachelor,52985.0,Married,Nova,Standard,,10164.0,5.0
149981,Canada,Saskatchewan,Regina,Female,Bachelor,94550.0,Single,Aurora,Standard,,0.0,0.0
173416,Canada,Quebec,Quebec City,Male,Bachelor,57975.0,Married,Star,Standard,,60449.0,39.0
179075,Canada,Quebec,Montreal,Female,Bachelor,72031.0,Single,Nova,Standard,,62744.0,41.0
203950,Canada,Ontario,Ottawa,Female,Bachelor,78145.0,Married,Star,Standard,,27674.0,18.0
215260,Canada,Ontario,Trenton,Male,Bachelor,76533.0,Married,Nova,Standard,,45406.0,27.0
221709,Canada,Ontario,Thunder Bay,Female,Bachelor,54009.0,Single,Aurora,2018 Promotion,,0.0,0.0
237729,Canada,Ontario,Toronto,Female,College,,Single,Star,Standard,,60777.0,40.0
260245,Canada,British Columbia,Whistler,Female,High School or Below,43280.0,Married,Nova,Standard,,97554.0,62.0
264236,Canada,Ontario,Thunder Bay,Female,Bachelor,77200.0,Married,Star,Standard,,49633.0,31.0
277367,Canada,Ontario,Thunder Bay,Male,Bachelor,92582.0,Married,Nova,Standard,,43898.0,36.0
305100,Canada,Quebec,Hull,Male,Bachelor,67036.0,Married,Nova,Standard,,40254.0,26.0
311692,Canada,British Columbia,Vancouver,Female,College,,Married,Nova,2018 Promotion,,127395.0,74.0
321227,Canada,Ontario,Kingston,Male,Bachelor,99883.0,Married,Star,Standard,,52121.0,39.0
325382,Canada,Quebec,Hull,Female,College,,Single,Nova,Standard,,84170.0,47.0
330680,Canada,Ontario,Toronto,Male,Bachelor,71562.0,Married,Star,Standard,,40308.0,31.0
345572,Canada,British Columbia,Victoria,Female,Bachelor,73077.0,Married,Nova,Standard,,69398.0,41.0
366133,Canada,Ontario,Toronto,Female,College,,Married,Star,Standard,,48545.0,36.0
370990,Canada,British Columbia,Vancouver,Female,Bachelor,87262.0,Married,Star,Standard,,63982.0,47.0
379238,Canada,British Columbia,Vancouver,Female,Bachelor,76622.0,Divorced,Star,Standard,,36740.0,29.0
379506,Canada,Alberta,Edmonton,Female,Doctor,155273.0,Married,Nova,Standard,,50405.0,34.0
380627,Canada,Quebec,Montreal,Female,Bachelor,90879.0,Married,Star,Standard,,56467.0,44.0
