loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
128587,Canada,Ontario,Toronto,Female,Bachelor,80194.0,Married,Nova,Standard,,28921.0,21.0
147064,Canada,Quebec,Montreal,Male,Bachelor,56224.0,Married,Nova,Standard,,55204.0,35.0
149993,Canada,Quebec,Tremblant,Male,College,,Divorced,Star,Standard,,48595.0,33.0
175814,Canada,Ontario,Toronto,Male,Bachelor,58725.0,Married,Star,Standard,,78541.0,49.0
176278,Canada,Ontario,Toronto,Female,Bachelor,81741.0,Divorced,Star,Standard,,37733.0,29.0
183023,Canada,British Columbia,Vancouver,Male,Bachelor,75248.0,Married,Nova,Standard,,4622.0,7.0
200960,Canada,British Columbia,Victoria,Female,Bachelor,50134.0,Married,Nova,Standard,,69743.0,46.0
203773,Canada,Ontario,Toronto,Male,Bachelor,50598.0,Married,Star,Standard,,16085.0,12.0
209107,Canada,British Columbia,Kelowna,Female,Bachelor,74490.0,Married,Star,2018 Promotion,,0.0,0.0
210485,Canada,British Columbia,Vancouver,Female,Bachelor,88516.0,Married,Nova,Standard,,0.0,0.0
211575,Canada,Quebec,Montreal,Male,College,,Married,Star,Standard,,40428.0,27.0
213303,Canada,British Columbia,Victoria,Female,Bachelor,80280.0,Married,Aurora,Standard,,71657.0,44.0
229204,Canada,British Columbia,Vancouver,Female,College,,Married,Star,Standard,,11772.0,8.0
241167,Canada,Newfoundland,St. John's,Female,Bachelor,73715.0,Divorced,Star,Standard,,71008.0,38.0
247721,Canada,Quebec,Tremblant,Female,Doctor,210090.0,Divorced,Star,Standard,,59668.0,36.0
262683,Canada,Ontario,Toronto,Male,Bachelor,90874.0,Divorced,Star,Standard,,35055.0,24.0
266968,Canada,British Columbia,Vancouver,Male,College,,Single,Nova,Standard,,60434.0,45.0
298506,Canada,Quebec,Quebec City,Male,Bachelor,70678.0,Married,Star,Standard,,30257.0,21.0
341867,Canada,British Columbia,West Vancouver,Female,High School or Below,40260.0,Single,Nova,Standard,,45087.0,32.0
341897,Canada,Quebec,Montreal,Female,Bachelor,72900.0,Married,Star,Standard,,2387.0,1.0
344768,Canada,Ontario,Toronto,Male,Bachelor,58868.0,Married,Nova,Standard,,0.0,0.0
351551,Canada,Ontario,London,Female,College,,Single,Star,2018 Promotion,,107292.0,47.0
