loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
101664,Canada,Nova Scotia,Halifax,Male,Bachelor,87654.0,Married,Aurora,Standard,,40987.0,29.0
121930,Canada,British Columbia,Dawson Creek,Male,Bachelor,58612.0,Married,Nova,Standard,,3672.0,3.0
140375,Canada,Quebec,Montreal,Female,Master,118530.0,Single,Nova,Standard,,0.0,0.0
154136,Canada,British Columbia,Whistler,Male,Bachelor,56183.0,Married,Star,Standard,,29004.0,18.0
162180,Canada,New Brunswick,Moncton,Male,Bachelor,76660.0,Single,Aurora,Standard,,51739.0,30.0
195131,Canada,Ontario,Toronto,Female,High School or Below,80919.0,Single,Star,Standard,,0.0,0.0
231508,Canada,Quebec,Montreal,Male,Bachelor,57668.0,Married,Star,Standard,,71228.0,41.0
241038,Canada,Ontario,Kingston,Male,Bachelor,51989.0,Married,Aurora,Standard,,61986.0,48.0
248497,Canada,British Columbia,West Vancouver,Female,Bachelor,78464.0,Married,Aurora,Standard,,0.0,0.0
252271,Canada,Ontario,Toronto,Female,College,,Divorced,Aurora,Standard,,72862.0,48.0
253412,Canada,Quebec,Quebec City,Female,Bachelor,90265.0,Married,Star,Standard,,0.0,0.0
286942,Canada,Alberta,Banff,Male,Bachelor,76899.0,Married,Nova,Standard,,24567.0,20.0
288500,Canada,Ontario,Toronto,Male,Bachelor,52671.0,Married,Aurora,Standard,,48858.0,34.0
302460,Canada,British Columbia,Whistler,Female,Bachelor,88425.0,Married,Star,Standard,,60262.0,38.0
323735,Canada,New Brunswick,Moncton,Female,Bachelor,104247.0,Divorced,Nova,Standard,,68236.0,51.0
341725,Canada,Saskatchewan,Regina,Female,Bachelor,83322.0,Married,Star,Standard,,41189.0,37.0
345657,Canada,British Columbia,Dawson Creek,Female,Bachelor,77816.0,Divorced,Aurora,2018 Promotion,,107646.0,51.0
373886,Canada,Alberta,Calgary,Female,Bachelor,91250.0,Divorced,Nova,Standard,,42516.0,25.0
391611,Canada,New Brunswick,Fredericton,Female,College,,Married,Star,Standard,,63815.0,44.0
399678,Canada,British Columbia,Vancouver,Female,High School or Below,70825.0,Married,Star,Standard,,42460.0,32.0
409684,Canada,British Columbia,Vancouver,Male,Bachelor,52712.0,Married,Nova,Standard,,49679.0,36.0
410921,Canada,Ontario,Toronto,Female,Master,114778.0,Married,Star,Standard,,59799.0,42.0
411690,Canada,Ontario,Toronto,Female,High School or Below,55043.0,Married,Star,Standard,,55710.0,41.0
415292,Canada,Ontario,Toronto,Female,Bachelor,54026.0,Married,Aurora,Standard,,0.0,0.0
419182,Canada,Ontario,Toronto,Female,High School or Below,46604.0,Married,Star,Standard,,69843.0,47.0
449084,Canada,Nova Scotia,Halifax,Female,Bachelor,79717.0,Married,Aurora,Standard,,89793.0,50.0
452994,Canada,Ontario,Toronto,Male,Bachelor,98305.0,Married,Nova,2018 Promotion,,92433.0,39.0
454750,Canada,Ontario,London,Male,Bachelor,82005.0,Married,Nova,Standard,,65704.0,39.0
457456,Canada,Quebec,Montreal,Female,Bachelor,69696.0,Single,Nova,Standard,,73582.0,49.0
474174,Canada,Ontario,Sudbury,Female,Doctor,218703.0,Married,Star,Standard,,39281.0,31.0
475500,Canada,British Columbia,Vancouver,Male,Bachelor,104663.0,Married,Star,Standard,,65964.0,41.0
480858,Canada,Quebec,Quebec City,Male,Bachelor,56644.0,Divorced,Nova,Standard,,5542.0,4.0
486956,Canada,British Columbia,Whistler,Male,Bachelor,51468.0,Single,Nova,Standard,,50258.0,39.0
501875,Canada,Alberta,Banff,Male,Bachelor,94035.0,Married,Nova,Standard,,62782.0,39.0
