loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
113578,Canada,British Columbia,Vancouver,Male,Bachelor,59034.0,Married,Star,Standard,,1799.0,3.0
125068,Canada,British Columbia,Vancouver,Female,Bachelor,19464.0,Married,Star,2018 Promotion,,141603.0,67.0
136430,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,53284.0,33.0
140534,Canada,Ontario,Toronto,Male,Master,83773.0,Married,Star,Standard,,44466.0,28.0
161437,Canada,British Columbia,West Vancouver,Male,Bachelor,80191.0,Single,Aurora,Standard,,67067.0,42.0
172135,Canada,New Brunswick,Moncton,Female,Bachelor,72888.0,Married,Star,Standard,,43457.0,31.0
185561,Canada,Manitoba,Winnipeg,Male,College,,Single,Nova,Standard,,57075.0,32.0
202784,Canada,British Columbia,Victoria,Female,College,,Single,Star,Standard,,41099.0,40.0
211714,Canada,British Columbia,Vancouver,Female,Doctor,103572.0,Married,Star,Standard,,59866.0,49.0
244419,Canada,Nova Scotia,Halifax,Female,College,,Single,Nova,2018 Promotion,,162663.0,71.0
249381,Canada,Manitoba,Winnipeg,Female,Bachelor,52217.0,Married,Aurora,Standard,,85401.0,52.0
266326,Canada,British Columbia,Vancouver,Male,Bachelor,58589.0,Married,Nova,Standard,,0.0,0.0
271365,Canada,British Columbia,Vancouver,Female,Bachelor,82755.0,Divorced,Star,Standard,,70080.0,51.0
272686,Canada,Saskatchewan,Regina,Male,Bachelor,94805.0,Married,Aurora,Standard,,0.0,0.0
296141,Canada,Quebec,Quebec City,Male,Doctor,104294.0,Single,Aurora,Standard,,841.0,1.0
296915,Canada,Quebec,Hull,Male,Bachelor,67309.0,Married,Aurora,Standard,,56780.0,35.0
332175,Canada,Ontario,Toronto,Male,College,,Single,Star,Standard,,53349.0,38.0
343377,Canada,Saskatchewan,Regina,Female,Bachelor,47541.0,Married,Star,Standard,,61242.0,43.0
347431,Canada,Alberta,Banff,Female,Bachelor,59172.0,Married,Star,Standard,,75396.0,42.0
371422,Canada,Ontario,Sudbury,Female,Doctor,241982.0,Divorced,Nova,Standard,,41135.0,30.0
372737,Canada,Ontario,Toronto,Male,High School or Below,79830.0,Married,Aurora,2018 Promotion,,11655.0,6.0
374440,Canada,Ontario,Toronto,Female,Bachelor,76943.0,Married,Nova,Standard,,60760.0,45.0
377375,Canada,Manitoba,Winnipeg,Female,College,,Married,Star,Standard,,19273.0,17.0
390974,Canada,Quebec,Tremblant,Female,Bachelor,92803.0,Married,Nova,Standard,,82447.0,48.0
405602,Canada,British Columbia,Vancouver,Male,High School or Below,81337.0,Married,Nova,2018 Promotion,,108678.0,42.0
422121,Canada,British Columbia,Whistler,Female,College,,Single,Star,Standard,,59872.0,42.0
426317,Canada,Quebec,Quebec City,Female,College,,Single,Star,Standard,,30107.0,25.0
428922,Canada,British Columbia,Vancouver,Female,Master,89964.0,Married,Aurora,Standard,,54431.0,36.0
441670,Canada,Saskatchewan,Regina,Male,Bachelor,74756.0,Married,Nova,Standard,,32263.0,17.0
473194,Canada,British Columbia,Whistler,Male,Bachelor,69003.0,Married,Star,Standard,,52120.0,32.0
482561,Canada,Alberta,Edmonton,Male,Bachelor,68249.0,Single,Star,Standard,,52698.0,37.0
