loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
101018,Canada,Ontario,Thunder Bay,Female,Bachelor,56523.0,Married,Nova,Standard,,71919.0,41.0
112522,Canada,Alberta,Peace River,Male,Bachelor,49846.0,Married,Aurora,2018 Promotion,,103629.0,50.0
119997,Canada,Yukon,Whitehorse,Male,Bachelor,50013.0,Divorced,Star,Standard,,71163.0,49.0
122020,Canada,Ontario,Thunder Bay,Male,Bachelor,56759.0,Divorced,Nova,Standard,,72853.0,50.0
123083,Canada,Ontario,Toronto,Male,Bachelor,81518.0,Divorced,Star,Standard,,68460.0,48.0
141945,Canada,Ontario,Toronto,Female,Bachelor,61968.0,Married,Nova,Standard,,64610.0,38.0
145688,Canada,Ontario,Sudbury,Female,Master,118530.0,Single,Star,Standard,,27784.0,26.0
148570,Canada,Ontario,Sudbury,Male,Bachelor,52384.0,Married,Nova,2018 Promotion,,49659.0,31.0
156750,Canada,Newfoundland,St. John's,Male,College,,Married,Nova,Standard,,54335.0,40.0
158401,Canada,Ontario,Toronto,Female,College,,Divorced,Aurora,Standard,,22017.0,13.0
159533,Canada,Ontario,Toronto,Female,Bachelor,75520.0,Married,Nova,Standard,,6921.0,3.0
161780,Canada,Quebec,Montreal,Male,Bachelor,59567.0,Divorced,Nova,2018 Promotion,,49410.0,24.0
188655,Canada,Quebec,Montreal,Female,Bachelor,70053.0,Married,Star,Standard,,34341.0,25.0
194657,Canada,Ontario,Toronto,Male,Bachelor,65526.0,Married,Star,Standard,,25701.0,18.0
206591,Canada,British Columbia,Vancouver,Male,Bachelor,66845.0,Married,Star,Standard,,74997.0,50.0
264145,Canada,Quebec,Montreal,Male,College,,Single,Aurora,Standard,,53069.0,28.0
267944,Canada,Saskatchewan,Regina,Male,College,,Single,Star,Standard,,44514.0,29.0
268643,Canada,Ontario,Toronto,Female,College,,Single,Star,Standard,,11910.0,7.0
279654,Canada,Alberta,Banff,Female,Bachelor,74158.0,Married,Nova,Standard,,63185.0,49.0
284203,Canada,British Columbia,Whistler,Female,College,,Single,Star,Standard,,70151.0,48.0
287385,Canada,British Columbia,Vancouver,Male,College,,Divorced,Star,Standard,,12244.0,10.0
292497,Canada,Quebec,Tremblant,Male,Bachelor,47715.0,Divorced,Star,Standard,,44193.0,27.0
324248,Canada,British Columbia,Victoria,Female,Bachelor,84988.0,Married,Nova,Standard,,43288.0,32.0
326240,Canada,Quebec,Montreal,Female,Bachelor,58918.0,Married,Star,Standard,,22985.0,12.0
340156,Canada,British Columbia,Vancouver,Male,High School or Below,63594.0,Married,Nova,Standard,,0.0,0.0
345597,Canada,British Columbia,Vancouver,Female,Doctor,156578.0,Married,Star,Standard,,62850.0,42.0
345908,Canada,British Columbia,Vancouver,Female,High School or Below,52054.0,Married,Nova,Standard,,54592.0,32.0
347276,Canada,British Columbia,Whistler,Male,High School or Below,62283.0,Married,Nova,Standard,,4764.0,4.0
380928,Canada,Quebec,Tremblant,Female,Bachelor,87312.0,Single,Star,Standard,,62082.0,44.0
384269,Canada,Newfoundland,St. John's,Male,Bachelor,68896.0,Divorced,Star,Standard,,60930.0,48.0
406047,Canada,Ontario,Toronto,Female,College,,Single,Star,Standard,,61702.0,42.0
