loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
114018,Canada,Ontario,Toronto,Male,Bachelor,78649.0,Married,Nova,Standard,,48336.0,33.0
138204,Canada,Quebec,Montreal,Male,College,,Single,Nova,Standard,,42542.0,29.0
155654,Canada,Ontario,Toronto,Male,College,,Single,Nova,2018 Promotion,,100251.0,44.0
163481,Canada,Quebec,Montreal,Male,Bachelor,62870.0,Married,Star,Standard,,0.0,0.0
165900,Canada,Quebec,Quebec City,Female,Bachelor,47544.0,Married,Star,Standard,,47475.0,38.0
167879,Canada,British Columbia,Vancouver,Male,Bachelor,48014.0,Married,Star,Standard,,5112.0,4.0
171937,Canada,Ontario,Trenton,Female,Bachelor,48445.0,Married,Star,Standard,,79129.0,50.0
181140,Canada,Quebec,Montreal,Female,Bachelor,73702.0,Married,Star,2018 Promotion,,71994.0,36.0
185808,Canada,Ontario,London,Female,Bachelor,86301.0,Single,Nova,Standard,,49948.0,34.0
188136,Canada,Ontario,London,Male,Bachelor,86715.0,Married,Aurora,Standard,,61394.0,39.0
189914,Canada,New Brunswick,Fredericton,Female,College,,Single,Aurora,Standard,,68458.0,42.0
192013,Canada,British Columbia,Vancouver,Female,High School or Below,59332.0,Divorced,Star,Standard,,56032.0,34.0
193665,Canada,Quebec,Hull,Female,Bachelor,57622.0,Married,Nova,Standard,,58384.0,36.0
194480,Canada,British Columbia,Whistler,Male,Bachelor,48579.0,Married,Aurora,Standard,,13912.0,11.0
199507,Canada,British Columbia,Vancouver,Female,Bachelor,61062.0,Married,Star,Standard,,55432.0,36.0
204693,Canada,Ontario,Toronto,Female,College,,Single,Nova,Standard,,47995.0,29.0
208234,Canada,Quebec,Montreal,Female,College,,Divorced,Aurora,Standard,,59724.0,42.0
210291,Canada,Ontario,Ottawa,Male,Bachelor,104138.0,Married,Nova,Standard,,48481.0,31.0
212553,Canada,Saskatchewan,Regina,Male,College,,Single,Nova,Standard,,4860.0,3.0
220822,Canada,Ontario,Trenton,Male,College,,Married,Nova,Standard,,77038.0,49.0
240209,Canada,British Columbia,Vancouver,Female,College,,Single,Star,Standard,,41693.0,34.0
243455,Canada,Alberta,Edmonton,Male,Bachelor,60252.0,Divorced,Aurora,Standard,,56598.0,37.0
263246,Canada,Ontario,Sudbury,Female,Bachelor,79488.0,Married,Aurora,Standard,,62125.0,49.0
269120,Canada,British Columbia,Vancouver,Female,College,,Married,Star,Standard,,59492.0,44.0
278013,Canada,Ontario,Sudbury,Female,Bachelor,94935.0,Divorced,Aurora,Standard,,45562.0,26.0
281571,Canada,Ontario,Kingston,Male,Bachelor,94877.0,Married,Nova,Standard,,55679.0,38.0
299760,Canada,British Columbia,Whistler,Male,Bachelor,93777.0,Divorced,Nova,Standard,,39377.0,27.0
305150,Canada,Ontario,Toronto,Male,Bachelor,48421.0,Married,Nova,Standard,,61560.0,42.0
336770,Canada,British Columbia,Vancouver,Male,Bachelor,93936.0,Married,Nova,Standard,,41461.0,31.0
338346,Canada,British Columbia,Whistler,Male,College,,Single,Aurora,Standard,,39191.0,35.0
340881,Canada,Ontario,Kingston,Female,Bachelor,63991.0,Married,Star,Standard,,0.0,0.0
348238,Canada,New Brunswick,Fredericton,Female,College,,Married,Nova,Standard,,15276.0,9.0
370090,Canada,Quebec,Montreal,Female,Bachelor,64557.0,Married,Nova,Standard,,63692.0,39.0
383898,Canada,Quebec,Montreal,Female,College,,Single,Star,2018 Promotion,,62499.0,24.0
384356,Canada,Alberta,Banff,Male,Bachelor,90372.0,Married,Star,Standard,,26178.0,15.0
399379,Canada,Ontario,Trenton,Male,College,,Divorced,Star,Standard,,47374.0,31.0
430097,Canada,New Brunswick,Fredericton,Male,Bachelor,53080.0,Married,Aurora,Standard,,61948.0,39.0
431514,Canada,British Columbia,Victoria,Male,College,,Single,Star,Standard,,11961.0,11.0
445145,Canada,British Columbia,Vancouver,Female,Bachelor,78745.0,Single,Star,Standard,,28200.0,18.0
487212,Canada,British Columbia,Vancouver,Male,Bachelor,49504.0,Married,Nova,Standard,,63312.0,48.0
493894,Canada,British Columbia,Vancouver,Male,Bachelor,86254.0,Single,Nova,Standard,,68156.0,41.0
507008,Canada,British Columbia,Victoria,Male,College,,Single,Star,2018 Promotion,,174273.0,84.0
521699,Canada,Ontario,Toronto,Female,Doctor,220552.0,Single,Star,Standard,,39383.0,22.0
547407,Canada,British Columbia,Vancouver,Female,Bachelor,99502.0,Divorced,Aurora,Standard,,50122.0,33.0
554104,Canada,British Columbia,Vancouver,Female,Bachelor,60050.0,Divorced,Nova,Standard,,49306.0,33.0
557469,Canada,Quebec,Montreal,Female,Bachelor,68691.0,Divorced,Aurora,Standard,,0.0,0.0
561620,Canada,New Brunswick,Moncton,Female,Bachelor,85295.0,Single,Star,Standard,,55462.0,34.0
564114,Canada,Nova Scotia,Halifax,Female,Bachelor,80381.0,Married,Nova,Standard,,67065.0,43.0
579684,Canada,Quebec,Montreal,Male,Bachelor,95901.0,Married,Nova,Standard,,56382.0,34.0
592064,Canada,British Columbia,Vancouver,Male,College,,Single,Nova,Standard,,26538.0,15.0
