loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
112894,Canada,Ontario,Toronto,Male,College,,Married,Aurora,Standard,,0.0,0.0
113558,Canada,Quebec,Montreal,Female,Bachelor,66116.0,Married,Aurora,Standard,,40426.0,32.0
115505,Canada,Newfoundland,St. John's,Male,Bachelor,-10605.0,Married,Nova,2018 Promotion,,89151.0,26.0
118298,Canada,Ontario,Ottawa,Male,Bachelor,53587.0,Married,Nova,Standard,,0.0,0.0
139600,Canada,Ontario,Ottawa,Female,College,,Single,Star,Standard,,7362.0,6.0
158969,Canada,British Columbia,Vancouver,Male,Bachelor,56046.0,Married,Nova,Standard,,57170.0,40.0
170903,Canada,Ontario,Toronto,Male,Bachelor,68640.0,Divorced,Aurora,Standard,,10054.0,5.0
192816,Canada,British Columbia,Vancouver,Male,College,,Single,Star,2018 Promotion,,118869.0,58.0
205367,Canada,Ontario,Toronto,Male,Bachelor,69609.0,Married,Nova,Standard,,38742.0,28.0
225972,Canada,Ontario,Toronto,Female,Bachelor,99838.0,Married,Star,Standard,,30240.0,16.0
235882,Canada,Ontario,Toronto,Male,Bachelor,57886.0,Married,Star,Standard,,33568.0,24.0
243273,Canada,Alberta,Edmonton,Male,Bachelor,103105.0,Single,Aurora,Standard,,0.0,0.0
250363,Canada,Quebec,Montreal,Male,Bachelor,68787.0,Single,Star,2018 Promotion,,99438.0,50.0
251324,Canada,Ontario,Toronto,Female,College,,Married,Nova,Standard,,67889.0,47.0
261283,Canada,British Columbia,Vancouver,Male,Bachelor,77542.0,Married,Star,Standard,,30001.0,18.0
282041,Canada,British Columbia,Vancouver,Male,College,,Married,Star,Standard,,52911.0,32.0
299397,Canada,Newfoundland,St. John's,Male,Bachelor,101983.0,Married,Star,Standard,,17551.0,11.0
329056,Canada,Ontario,Trenton,Female,College,,Single,Star,Standard,,58416.0,33.0
331258,Canada,Nova Scotia,Halifax,Female,Doctor,105218.0,Married,Star,Standard,,39321.0,29.0
340583,Canada,Ontario,Toronto,Male,Bachelor,81719.0,Married,Star,Standard,,41096.0,36.0
351145,Canada,British Columbia,Vancouver,Female,Bachelor,59169.0,Married,Star,Standard,,54867.0,40.0
371065,Canada,Quebec,Montreal,Male,College,,Single,Star,Standard,,61288.0,42.0
375203,Canada,Ontario,Toronto,Male,Bachelor,84901.0,Married,Star,Standard,,3444.0,2.0
398655,Canada,Nova Scotia,Halifax,Male,Bachelor,59622.0,Single,Star,2018 Promotion,,52788.0,26.0
417721,Canada,Ontario,Ottawa,Male,College,,Single,Star,Standard,,0.0,0.0
420856,Canada,Nova Scotia,Halifax,Female,Bachelor,70730.0,Single,Nova,Standard,,17925.0,11.0
425620,Canada,British Columbia,West Vancouver,Male,Bachelor,52167.0,Married,Nova,Standard,,7195.0,6.0
430817,Canada,Quebec,Hull,Male,Bachelor,82262.0,Married,Aurora,Standard,,52991.0,35.0
445177,Canada,British Columbia,Dawson Creek,Male,Bachelor,74408.0,Married,Nova,Standard,,35605.0,23.0
445704,Canada,Quebec,Montreal,Female,Bachelor,91877.0,Married,Aurora,Standard,,54500.0,37.0
463070,Canada,Quebec,Montreal,Female,Master,124308.0,Divorced,Star,Standard,,0.0,0.0
