loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
106978,Canada,Quebec,Montreal,Female,Bachelor,81959.0,Divorced,Nova,Standard,,70762.0,46.0
154726,Canada,Ontario,Toronto,Male,Bachelor,85474.0,Married,Star,Standard,,11238.0,6.0
163137,Canada,Quebec,Montreal,Female,Bachelor,85659.0,Married,Nova,Standard,,0.0,0.0
181139,Canada,Alberta,Edmonton,Male,College,,Married,Aurora,Standard,,67808.0,43.0
185288,Canada,British Columbia,Dawson Creek,Female,Bachelor,76115.0,Divorced,Star,Standard,,0.0,0.0
192009,Canada,British Columbia,Vancouver,Female,Master,105487.0,Divorced,Nova,Standard,,61774.0,38.0
200663,Canada,British Columbia,Dawson Creek,Female,College,,Single,Aurora,Standard,,16884.0,10.0
200681,Canada,Alberta,Calgary,Female,Bachelor,73510.0,Single,Nova,Standard,,65290.0,46.0
204994,Canada,Manitoba,Winnipeg,Female,College,,Married,Aurora,Standard,,67324.0,47.0
207372,Canada,Saskatchewan,Regina,Male,Bachelor,93733.0,Single,Star,Standard,,40811.0,27.0
221014,Canada,Manitoba,Winnipeg,Male,Bachelor,100214.0,Married,Aurora,Standard,,6000.0,3.0
223313,Canada,British Columbia,Vancouver,Female,College,,Single,Aurora,Standard,,29623.0,18.0
254372,Canada,Ontario,Toronto,Male,Bachelor,93641.0,Married,Star,Standard,,63302.0,39.0
255623,Canada,Quebec,Montreal,Female,Doctor,269847.0,Married,Nova,Standard,,0.0,0.0
263707,Canada,Nova Scotia,Halifax,Female,Master,114551.0,Single,Star,Standard,,28142.0,18.0
281305,Canada,Ontario,Sudbury,Male,High School or Below,67765.0,Divorced,Nova,Standard,,34079.0,25.0
282181,Canada,British Columbia,Vancouver,Female,Bachelor,84300.0,Married,Star,Standard,,0.0,0.0
290507,Canada,New Brunswick,Moncton,Female,Bachelor,69917.0,Married,Star,Standard,,21155.0,11.0
294278,Canada,British Columbia,West Vancouver,Male,Bachelor,94449.0,Single,Aurora,Standard,,0.0,0.0
295205,Canada,Ontario,Toronto,Female,College,,Single,Star,Standard,,46471.0,31.0
296146,Canada,Ontario,Toronto,Male,Bachelor,75248.0,Married,Star,Standard,,55535.0,35.0
297702,Canada,Quebec,Tremblant,Male,Bachelor,76660.0,Single,Aurora,Standard,,51052.0,35.0
299448,Canada,Ontario,Toronto,Female,Bachelor,72888.0,Married,Star,Standard,,0.0,0.0
302839,Canada,British Columbia,West Vancouver,Female,Bachelor,96460.0,Divorced,Aurora,Standard,,46650.0,27.0
304643,Canada,Ontario,Ottawa,Male,College,,Single,Star,Standard,,68328.0,47.0
315361,Canada,Alberta,Edmonton,Female,Master,116743.0,Married,Nova,Standard,,56117.0,39.0
323341,Canada,British Columbia,Vancouver,Male,Bachelor,73262.0,Married,Star,Standard,,0.0,0.0
335421,Canada,Quebec,Montreal,Male,High School or Below,52477.0,Married,Star,Standard,,39267.0,25.0
340736,Canada,British Columbia,Vancouver,Female,Bachelor,59207.0,Married,Star,Standard,,0.0,0.0
351138,Canada,Saskatchewan,Regina,Female,Bachelor,76565.0,Single,Star,Standard,,50891.0,33.0
365138,Canada,Saskatchewan,Regina,Female,Bachelor,66290.0,Single,Nova,2018 Promotion,,87078.0,50.0
369682,Canada,Ontario,Toronto,Male,College,,Married,Star,Standard,,37307.0,25.0
369853,Canada,Quebec,Hull,Female,College,,Single,Star,Standard,,42499.0,29.0
377968,Canada,Quebec,Montreal,Female,Master,85959.0,Divorced,Star,Standard,,39075.0,27.0
404011,Canada,British Columbia,Victoria,Female,Bachelor,69401.0,Single,Nova,Standard,,47565.0,28.0
404314,Canada,Quebec,Hull,Male,High School or Below,72896.0,Divorced,Star,Standard,,49455.0,40.0
424451,Canada,Ontario,Toronto,Female,College,,Single,Nova,Standard,,6540.0,3.0
428129,Canada,Ontario,Sudbury,Male,Bachelor,93042.0,Married,Star,Standard,,67284.0,43.0
433881,Canada,British Columbia,Vancouver,Male,Doctor,239867.0,Divorced,Star,Standard,,0.0,0.0
