loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
106046,Canada,Quebec,Montreal,Male,Bachelor,16628.0,Single,Star,2018 Promotion,,126588.0,39.0
115529,Canada,British Columbia,Vancouver,Male,Master,101038.0,Married,Star,Standard,,47356.0,34.0
135878,Canada,British Columbia,Whistler,Male,Bachelor,76159.0,Married,Star,Standard,,35462.0,26.0
142649,Canada,Quebec,Hull,Male,Doctor,262729.0,Divorced,Nova,Standard,,0.0,0.0
144355,Canada,Ontario,Toronto,Male,Bachelor,100483.0,Married,Nova,Standard,,50606.0,40.0
149318,Canada,Manitoba,Winnipeg,Female,College,,Single,Aurora,2018 Promotion,,168924.0,69.0
166955,Canada,Manitoba,Winnipeg,Female,High School or Below,57604.0,Married,Nova,Standard,,48536.0,31.0
180140,Canada,New Brunswick,Fredericton,Male,Bachelor,69227.0,Married,Star,Standard,,57503.0,48.0
183305,Canada,British Columbia,Vancouver,Female,Doctor,135971.0,Single,Star,Standard,,47173.0,38.0
185573,Canada,Quebec,Montreal,Female,Bachelor,97685.0,Single,Star,Standard,,47808.0,29.0
197320,Canada,Alberta,Peace River,Female,Bachelor,103042.0,Married,Nova,Standard,,49421.0,38.0
205371,Canada,Quebec,Montreal,Female,Bachelor,90979.0,Married,Nova,Standard,,59766.0,39.0
251432,Canada,Nova Scotia,Halifax,Male,Doctor,236637.0,Married,Aurora,Standard,,66747.0,36.0
255087,Canada,Nova Scotia,Halifax,Male,College,,Married,Star,Standard,,75870.0,46.0
273243,Canada,Quebec,Quebec City,Male,College,,Divorced,Star,Standard,,22239.0,11.0
281737,Canada,Ontario,Toronto,Male,Bachelor,53927.0,Married,Nova,2018 Promotion,,52839.0,32.0
290756,Canada,Ontario,Sudbury,Male,College,,Married,Nova,Standard,,53741.0,38.0
329833,Canada,Ontario,Toronto,Female,Doctor,129347.0,Single,Nova,Standard,,0.0,0.0
335324,Canada,British Columbia,Victoria,Female,Bachelor,54111.0,Divorced,Nova,Standard,,55704.0,36.0
