loyalty_number,country,province,city,gender,education,salary,marital_status,loyalty_card,enrollment_type,enrollment_year,total_points,total_flights_taken
115852,Canada,Ontario,Ottawa,Female,Bachelor,59314.0,Married,Nova,Standard,,62941.0,38.0
140735,Canada,Quebec,Hull,Female,Doctor,124103.0,Single,Aurora,Standard,,0.0,0.0
143087,Canada,British Columbia,Vancouver,Female,Bachelor,90241.0,Single,Star,Standard,,41101.0,29.0
153072,Canada,Quebec,Montreal,Male,Doctor,163911.0,Married,Star,Standard,,47243.0,30.0
154864,Canada,Saskatchewan,Regina,Female,Bachelor,83672.0,Married,Star,Standard,,44996.0,29.0
178081,Canada,British Columbia,Dawson Creek,Male,College,,Single,Aurora,Standard,,3408.0,2.0
188147,Canada,New Brunswick,Moncton,Male,Bachelor,79599.0,Married,Star,Standard,,83743.0,48.0
190227,Canada,Quebec,Montreal,Female,College,,Single,Star,Standard,,48809.0,41.0
234588,Canada,British Columbia,Vancouver,Male,Master,123828.0,Married,Nova,Standard,,83316.0,56.0
260838,Canada,Quebec,Montreal,Female,College,,Married,Aurora,Standard,,69135.0,44.0
261957,Canada,Manitoba,Winnipeg,Male,Bachelor,50955.0,Married,Aurora,Standard,,58930.0,40.0
275386,Canada,Alberta,Calgary,Male,College,,Single,Star,Standard,,44552.0,31.0
294005,Canada,Ontario,Thunder Bay,Male,Bachelor,57551.0,Married,Aurora,Standard,,37498.0,25.0
300678,Canada,Ontario,Toronto,Female,Bachelor,54363.0,Married,Aurora,Standard,,0.0,0.0
313538,Canada,New Brunswick,Fredericton,Male,Bachelor,54871.0,Married,Aurora,Standard,,66905.0,42.0
329215,Canada,Ontario,Kingston,Female,College,,Divorced,Star,Standard,,42573.0,28.0
331697,Canada,British Columbia,Vancouver,Male,Bachelor,76456.0,Married,Aurora,Standard,,71915.0,43.0
333595,Canada,Ontario,Ottawa,Female,Bachelor,49798.0,Married,Nova,Standard,,59469.0,41.0
347629,Canada,British Columbia,Vancouver,Male,College,,Married,Nova,Standard,,53334.0,39.0
347955,Canada,Quebec,Quebec City,Female,Bachelor,82740.0,Married,Aurora,Standard,,61562.0,36.0
352280,Canada,Alberta,Edmonton,Female,Bachelor,95469.0,Married,Aurora,Standard,,44343.0,26.0
355491,Canada,New Brunswick,Fredericton,Male,Bachelor,60805.0,Married,Star,2018 Promotion,,112515.0,64.0
357298,Canada,Ontario,Toronto,Female,High School or Below,51930.0,Married,Aurora,Standard,,60392.0,44.0
374345,Canada,Saskatchewan,Regina,Female,Bachelor,87262.0,Married,Star,Standard,,79256.0,51.0
395525,Canada,Quebec,Montreal,Male,College,,Single,Nova,Standard,,64197.0,37.0
397518,Canada,Saskatchewan,Regina,Male,Bachelor,76056.0,Married,Star,Standard,,27719.0,16.0
403764,Canada,British Columbia,Dawson Creek,Female,Bachelor,78014.0,Married,Aurora,Standard,,13932.0,7.0
408134,Canada,Ontario,Kingston,Male,Bachelor,54567.0,Married,Nova,Standard,,25186.0,14.0
423313,Canada,Ontario,Trenton,Male,Master,81765.0,Single,Star,Standard,,0.0,0.0
